name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
tampa bay,2016-09-01,83.2,76.1,79.3,93,76.1,83.2,75.8,88.9,0.832,100,54.17,rain,0,0,41.6,22.7,153.3,1010.8,77.4,8.8,90.4,7.8,3,,2016-09-01T07:08:36,2016-09-01T19:50:13,0,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"74788012810,KMCF,KTPA,72211012842,72202192816,KVDF"
tampa bay,2016-09-02,83.9,77.3,81.1,94,77.3,87.1,76.5,86.3,1.207,100,54.17,rain,0,0,42.2,30,202.5,1013.1,87.7,8.5,121.9,10.4,4,,2016-09-02T07:09:05,2016-09-02T19:49:06,0.04,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"74788012810,KMCF,KTPA,72211012842,72202192816,KVDF"
tampa bay,2016-09-03,85.8,76.6,80.3,95,76.6,83.1,75.3,85.2,0.379,100,16.67,rain,0,0,,7,231.4,1016.8,60.2,9.7,179.4,15.6,6,,2016-09-03T07:09:33,2016-09-03T19:47:58,0.07,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"74788012810,KMCF,KTPA,72211012842,72202192816,KVDF"
tampa bay,2016-09-04,91.3,77.3,82.8,101.1,77.3,87.7,74.7,77.6,0.087,100,8.33,rain,0,0,,11.7,322.2,1018.3,58.2,9.6,266.1,22.8,9,,2016-09-04T07:10:02,2016-09-04T19:46:50,0.11,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"74788012810,KMCF,KTPA,72211012842,72202192816,KVDF"
tampa bay,2016-09-05,91.3,75.9,80.8,102.1,75.9,84.4,74.2,81.3,0.277,100,8.33,rain,0,0,20.8,9.8,54.2,1019.6,75.5,9.6,184.1,16.1,6,,2016-09-05T07:10:30,2016-09-05T19:45:41,0.14,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"74788012810,KMCF,KTPA,72211012842,72202192816,KVDF"
tampa bay,2016-09-06,90,74.2,81.8,96.7,74.2,84.8,70.6,70.2,0,0,0,,0,0,16.1,9,55.5,1020.4,30.5,9.9,269.8,23.2,9,,2016-09-06T07:10:58,2016-09-06T19:44:33,0.17,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"74788012810,KMCF,KTPA,72211012842,72202192816,KVDF"
tampa bay,2016-09-07,91.2,74.8,82.5,96.2,74.8,84.9,70,68.3,0,0,0,,0,0,17.2,8.2,64,1020.5,28.1,9.9,216,18.6,8,,2016-09-07T07:11:26,2016-09-07T19:43:24,0.2,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"74788012810,KMCF,KTPA,72211012842,72202192816,KVDF"
tampa bay,2016-09-08,93.4,72.9,82.6,102,72.9,86.6,71,69.6,0,0,0,,0,0,17.2,8.7,64.6,1018.1,29.5,9.9,256.4,22.4,9,,2016-09-08T07:11:54,2016-09-08T19:42:14,0.24,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"74788012810,KMCF,KTPA,72211012842,72202192816,KVDF"
tampa bay,2016-09-09,94.3,75.7,84.5,103.5,75.7,90.5,74,72.3,0.006,100,4.17,rain,0,0,,8.2,63.1,1016.7,39.8,9.9,265.5,23,9,,2016-09-09T07:12:22,2016-09-09T19:41:05,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"74788012810,KMCF,KTPA,72211012842,72202192816,KVDF"
tampa bay,2016-09-10,93.2,78.2,85.5,102.6,78.2,92,74.7,71.7,0,0,0,,0,0,18.3,7.4,115.1,1017.5,30.4,9.6,273.2,23.6,9,,2016-09-10T07:12:50,2016-09-10T19:39:55,0.3,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"74788012810,KMCF,KTPA,72211012842,72202192816,KVDF"
tampa bay,2016-09-11,94.2,77.6,85.3,102.3,77.6,91,73.7,70,0,0,0,,0,0,20.8,10.5,87.5,1017.7,32.9,9.8,216.5,18.8,7,,2016-09-11T07:13:18,2016-09-11T19:38:45,0.33,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"74788012810,KMCF,KTPA,72211012842,72202192816,KVDF"
tampa bay,2016-09-12,91.4,77.8,82.4,101,77.8,86.4,74.4,77.9,0.021,100,16.67,rain,0,0,18.3,8.2,84,1016,51,9.6,89.8,7.6,3,,2016-09-12T07:13:46,2016-09-12T19:37:34,0.37,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"74788012810,KMCF,KTPA,72211012842,72202192816,KVDF"
tampa bay,2016-09-13,89.3,75.4,81.9,100.1,75.4,86.7,74.3,78.8,0,0,0,,0,0,17.2,10.5,222.7,1014.9,45.9,9.9,113.8,9.8,4,,2016-09-13T07:14:14,2016-09-13T19:36:24,0.4,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"74788012810,KMCF,KTPA,72211012842,72202192816,KVDF"
tampa bay,2016-09-14,89.4,78.4,83.2,101.9,78.4,89.7,75.9,79.3,0.011,100,4.17,rain,0,0,21.2,14.8,192,1016.5,41.1,9.9,105.6,9,3,,2016-09-14T07:14:42,2016-09-14T19:35:13,0.43,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"74788012810,KMCF,KTPA,72211012842,72202192816,KVDF"
tampa bay,2016-09-15,90,78.1,83.4,101.8,78.1,88.9,75.3,77.6,0.002,100,4.17,rain,0,0,18.3,8.7,244.5,1016.5,38.3,9.6,207.9,18,7,,2016-09-15T07:15:10,2016-09-15T19:34:03,0.46,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"74788012810,KMCF,KTPA,72211012842,72202192816,KVDF"
tampa bay,2016-09-16,90.5,76.9,82.9,100.6,76.9,88.2,74.7,77.4,0.024,100,4.17,rain,0,0,17.2,7.3,350.8,1016.8,39.6,9.5,214.3,18.5,7,,2016-09-16T07:15:38,2016-09-16T19:32:52,0.5,"Rain, Partially cloudy",Becoming cloudy in the afternoon with late afternoon rain.,rain,"74788012810,KMCF,KTPA,72211012842,72202192816,KVDF"
tampa bay,2016-09-17,91.9,77.5,83.5,102,77.5,89.2,74.8,76.4,0.026,100,8.33,rain,0,0,,8.7,344.4,1016.8,39.7,9.5,230.8,20.2,8,,2016-09-17T07:16:06,2016-09-17T19:31:41,0.53,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"74788012810,KMCF,KTPA,72211012842,72202192816,KVDF"
tampa bay,2016-09-18,90.4,78.1,83.3,101.3,78.1,89.6,75.7,78.7,0,0,0,,0,0,18.3,7.3,341.7,1015.7,42.2,9.3,199.4,17.2,6,,2016-09-18T07:16:34,2016-09-18T19:30:30,0.57,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"74788012810,KMCF,KTPA,72211012842,72202192816,KVDF"
tampa bay,2016-09-19,91.8,79.3,84.7,102.3,79.3,91.7,75.4,75.1,0.006,100,4.17,rain,0,0,16.1,10.3,260.6,1015,45.8,9.4,187.9,16.2,7,,2016-09-19T07:17:02,2016-09-19T19:29:19,0.6,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"74788012810,KMCF,KTPA,72211012842,72202192816,KVDF"
tampa bay,2016-09-20,90.8,77,82.2,101.3,77,87.3,74.8,79.3,0.094,100,12.5,rain,0,0,,8.5,317.6,1015.1,42.2,9.6,222.8,19.1,8,,2016-09-20T07:17:30,2016-09-20T19:28:09,0.64,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"74788012810,KMCF,KTPA,72211012842,72202192816,KVDF"
tampa bay,2016-09-21,91.7,78,82.3,102,78,86.4,74.3,77.7,0.049,100,12.5,rain,0,0,20.8,10.5,11.7,1015,57.9,9.4,163.2,14,6,,2016-09-21T07:17:59,2016-09-21T19:26:58,0.67,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"74788012810,KMCF,KTPA,72211012842,72202192816,KVDF"
tampa bay,2016-09-22,91.7,76.6,82.5,102.6,76.6,87.6,74.5,77.8,0.169,100,8.33,rain,0,0,26.4,8.9,325.2,1015.2,39.1,9.2,239.3,20.6,8,,2016-09-22T07:18:27,2016-09-22T19:25:47,0.71,"Rain, Partially cloudy",Becoming cloudy in the afternoon with rain.,rain,"74788012810,KMCF,KTPA,72211012842,72202192816,KVDF"
tampa bay,2016-09-23,93,75.4,83.2,101.5,75.4,87.5,73.4,74.2,0.003,100,4.17,rain,0,0,,8.8,323.3,1015.6,32.5,9.1,185.8,16,6,,2016-09-23T07:18:56,2016-09-23T19:24:36,0.75,"Rain, Partially cloudy",Becoming cloudy in the afternoon with afternoon rain.,rain,"74788012810,KMCF,KTPA,72211012842,72202192816,KVDF"
tampa bay,2016-09-24,93.2,75,83.1,101.8,75,87,72.8,72.6,0,0,0,,0,0,,7.7,358.7,1016.4,30.3,9.7,256.9,22.3,9,,2016-09-24T07:19:25,2016-09-24T19:23:26,0.78,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"74788012810,KMCF,KTPA,72211012842,72202192816,KVDF"
tampa bay,2016-09-25,91.4,75.5,82.3,101,75.5,86,72.6,74,0.14,100,12.5,rain,0,0,27.4,6.1,57.1,1016.1,36.8,9.3,232,20,8,,2016-09-25T07:19:54,2016-09-25T19:22:16,0.81,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"74788012810,KMCF,KTPA,72211012842,72202192816,KVDF"
tampa bay,2016-09-26,90.4,75.3,79.9,99.4,75.3,82.5,72.8,79.8,0.124,100,12.5,rain,0,0,17.2,8.1,345.9,1015.1,56.9,9.5,89.7,7.8,3,,2016-09-26T07:20:23,2016-09-26T19:21:05,0.85,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"74788012810,KMCF,KTPA,72211012842,72202192816,KVDF"
tampa bay,2016-09-27,89.8,73.6,81.3,97.1,73.6,85,72,74.8,0.018,100,8.33,rain,0,0,17.2,8.8,276.1,1013.9,30.7,9.9,217.6,18.7,8,,2016-09-27T07:20:52,2016-09-27T19:19:55,0.88,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"74788012810,KMCF,KTPA,72211012842,72202192816,KVDF"
tampa bay,2016-09-28,88.5,75,80.2,96.1,75,83.6,73.4,80.5,0.225,100,25,rain,0,0,,11,225.1,1015.6,47.4,9.6,178.2,15.4,7,,2016-09-28T07:21:22,2016-09-28T19:18:46,0.92,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"74788012810,KMCF,KTPA,72211012842,72202192816,KVDF"
tampa bay,2016-09-29,88.4,74.6,80.4,99.3,74.6,83.8,73.2,79.7,0.086,100,16.67,rain,0,0,,10.9,227.2,1016.7,45,9.7,131.5,11.3,4,,2016-09-29T07:21:51,2016-09-29T19:17:36,0.95,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"74788012810,KMCF,KTPA,72211012842,72202192816,KVDF"
tampa bay,2016-09-30,89.4,75.9,81.5,99.3,75.9,85.9,74.7,80.7,0.121,100,33.33,rain,0,0,,11.9,214,1016.2,49.7,9.8,130.3,11.2,5,,2016-09-30T07:22:21,2016-09-30T19:16:27,0,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"74788012810,KMCF,KTPA,72211012842,72202192816,KVDF"
tampa bay,2016-10-01,89.3,73.5,80.6,96.6,73.5,83.2,70.5,72.7,0.097,100,16.67,rain,0,0,,9.7,29.1,1016.3,49.2,9.5,146.3,12.5,5,,2016-10-01T07:22:51,2016-10-01T19:15:18,0.02,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"74788012810,KMCF,KTPA,72211012842,72202192816,KVDF"
tampa bay,2016-10-02,90.9,73,80.2,98.4,73,83.2,71.9,77.5,1.15,100,20.83,rain,0,0,20.8,10.1,20.1,1015.4,58.9,9.5,180.3,15.6,7,,2016-10-02T07:23:22,2016-10-02T19:14:10,0.05,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"74788012810,KMCF,KTPA,72211012842,72202192816,KVDF"
tampa bay,2016-10-03,85.9,73.5,77.7,94.8,73.5,80.1,73.6,87.8,0.285,100,37.5,rain,0,0,,7.7,35.1,1012.5,71.6,9.8,96.6,8.4,4,,2016-10-03T07:23:52,2016-10-03T19:13:02,0.09,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"74788012810,KMCF,KTPA,72211012842,72202192816,KVDF"
tampa bay,2016-10-04,89.4,74.8,79.7,97.9,74.8,82.3,73.6,82.6,0.029,100,29.17,rain,0,0,22.2,12.2,35.7,1011.4,71.2,9.9,130.6,11.3,5,,2016-10-04T07:24:23,2016-10-04T19:11:54,0.12,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"74788012810,KMCF,KTPA,72211012842,72202192816,KVDF"
tampa bay,2016-10-05,91.6,74.8,80.8,100.9,74.8,84.4,73.7,80.4,0.015,100,4.17,rain,0,0,21.9,11.6,27.8,1011.9,64.4,9.7,197.8,16.9,7,,2016-10-05T07:24:55,2016-10-05T19:10:47,0.15,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"74788012810,KMCF,KTPA,72211012842,72202192816,KVDF"
tampa bay,2016-10-06,86,75.4,79.4,96.2,75.4,82.5,75.2,87.3,0.255,100,33.33,rain,0,0,24.5,12.5,24.3,1009.9,89.5,9.5,148.4,12.7,6,,2016-10-06T07:25:26,2016-10-06T19:09:40,0.19,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"74788012810,KMCF,KTPA,72211012842,72202192816,KVDF"
tampa bay,2016-10-07,82.2,75.6,79.3,88.2,75.6,81.9,73.4,82.6,0.095,100,29.17,rain,0,0,32,18.8,313.5,1004.2,92.6,9.8,197.4,17,7,,2016-10-07T07:25:58,2016-10-07T19:08:34,0.22,"Rain, Overcast",Cloudy skies throughout the day with rain clearing later.,rain,"74788012810,KMCF,KTPA,72211012842,72202192816,KVDF"
tampa bay,2016-10-08,88.1,75.8,81.4,95.3,75.8,84.7,72.7,75.7,0.031,100,16.67,rain,0,0,20.8,13.3,302.4,1010.2,40.2,9.9,250.4,21.8,9,,2016-10-08T07:26:30,2016-10-08T19:07:28,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"74788012810,KMCF,KTPA,72211012842,72202192816,KVDF"
tampa bay,2016-10-09,89,73.6,80.2,92.4,73.6,81.8,69.3,71.5,0,0,0,,0,0,18.3,11.6,43.3,1015.8,40.9,9.5,251.6,21.9,9,,2016-10-09T07:27:03,2016-10-09T19:06:23,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"74788012810,KMCF,KTPA,72211012842,72202192816,KVDF"
tampa bay,2016-10-10,84.1,65,74.4,84.1,65,74.4,61.1,65.4,0,0,0,,0,0,20.8,14.2,44.6,1020.2,35.4,9.9,236,20.3,8,,2016-10-10T07:27:35,2016-10-10T19:05:18,0.32,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"74788012810,KMCF,KTPA,72211012842,72202192816,KVDF"
tampa bay,2016-10-11,82.2,67.9,74,83.6,67.9,74.4,62.5,67.9,0,0,0,,0,0,18.3,11.7,29.7,1020.8,94.7,9.9,177.9,15.4,7,,2016-10-11T07:28:09,2016-10-11T19:04:14,0.35,Overcast,Cloudy skies throughout the day.,cloudy,"74788012810,KMCF,KTPA,72211012842,72202192816,KVDF"
tampa bay,2016-10-12,86.1,69.2,76.7,87.9,69.2,77.6,66.6,72.5,0,0,0,,0,0,28.9,11.9,25.9,1018.2,70,9.9,223,19.2,8,,2016-10-12T07:28:42,2016-10-12T19:03:11,0.38,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"74788012810,KMCF,KTPA,72211012842,72202192816,KVDF"
tampa bay,2016-10-13,87.2,70.5,78,89.4,70.5,79,67.6,72.4,0,0,0,,0,0,27.7,9.7,35.5,1017.8,45,9.7,234.5,20.2,8,,2016-10-13T07:29:16,2016-10-13T19:02:08,0.42,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"74788012810,KMCF,KTPA,72211012842,72202192816,KVDF"
tampa bay,2016-10-14,87.2,72.3,78.7,89.8,72.3,79.8,67.1,68.7,0,0,0,,0,0,31.1,11.4,53.2,1019.6,53.6,9.9,237.1,20.5,8,,2016-10-14T07:29:50,2016-10-14T19:01:06,0.45,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"74788012810,KMCF,KTPA,72211012842,72202192816,KVDF"
tampa bay,2016-10-15,87.1,72.8,78.7,92.3,72.8,80.4,70.9,78,0.076,100,16.67,rain,0,0,20.8,8.1,65.1,1019.4,78,9.5,218.9,18.8,8,,2016-10-15T07:30:25,2016-10-15T19:00:05,0.48,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"74788012810,KMCF,KTPA,72211012842,72202192816,KVDF"
tampa bay,2016-10-16,88.3,74.2,79.6,92.3,74.2,81.3,70,73.8,0.027,100,4.17,rain,0,0,18.6,10.9,60.4,1016.9,44.4,9.8,210.7,18.1,8,,2016-10-16T07:31:00,2016-10-16T18:59:04,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"74788012810,KMCF,KTPA,72211012842,72202192816,KVDF"
tampa bay,2016-10-17,89.9,70.4,78.6,93,70.4,79.9,67.9,71.8,0,0,0,,0,0,,9.7,58,1014.8,28.3,9.6,232.4,20.1,8,,2016-10-17T07:31:36,2016-10-17T18:58:04,0.55,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"74788012810,KMCF,KTPA,72211012842,72202192816,KVDF"
tampa bay,2016-10-18,88.7,69.7,78.4,91.2,69.7,79.5,66.9,70.1,0,0,0,,0,0,9.2,8.2,56.3,1015.7,17,9.7,225.4,19.5,8,,2016-10-18T07:32:12,2016-10-18T18:57:05,0.59,Clear,Clear conditions throughout the day.,clear-day,"74788012810,KMCF,KTPA,72211012842,72202192816,KVDF"
tampa bay,2016-10-19,88,68.3,77.2,88.9,68.3,77.7,64.6,67.4,0,0,0,,0,0,18.3,10.3,53.2,1016.5,21.5,9.8,230.4,19.9,8,,2016-10-19T07:32:48,2016-10-19T18:56:07,0.62,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"74788012810,KMCF,KTPA,72211012842,72202192816,KVDF"
tampa bay,2016-10-20,88.5,65.8,75.9,89.1,65.8,76.4,64,69,0,0,0,,0,0,,7.6,33.3,1014.2,16.5,9.9,232.5,20.2,8,,2016-10-20T07:33:25,2016-10-20T18:55:10,0.65,Clear,Clear conditions throughout the day.,clear-day,"74788012810,KMCF,KTPA,72211012842,72202192816,KVDF"
tampa bay,2016-10-21,85.8,67.3,75.6,88.5,67.3,76.6,66.6,75,0,0,0,,0,0,23,13.8,320.2,1011.2,18.5,9.6,229.4,19.9,8,,2016-10-21T07:34:02,2016-10-21T18:54:14,0.69,Clear,Clear conditions throughout the day.,clear-day,"74788012810,KMCF,KTPA,72211012842,72202192816,KVDF"
tampa bay,2016-10-22,75.6,57.3,66.1,75.6,57.3,66.1,46.2,51.7,0,0,0,,0,0,17.2,10.9,349.4,1016,0.7,9.9,245,21.3,9,,2016-10-22T07:34:40,2016-10-22T18:53:18,0.75,Clear,Clear conditions throughout the day.,clear-day,"74788012810,KMCF,KTPA,72211012842,72202192816,KVDF"
tampa bay,2016-10-23,79.5,53.7,66,79.5,53.7,66,47,53.2,0,0,0,,0,0,17.2,10.8,36.1,1021.9,0,9.9,244.6,21.2,9,,2016-10-23T07:35:18,2016-10-23T18:52:24,0.76,Clear,Clear conditions throughout the day.,clear-day,"74788012810,KMCF,KTPA,72211012842,72202192816,KVDF"
tampa bay,2016-10-24,80.6,58.5,68.3,80,58.5,68.3,53.5,61.6,0,0,0,,0,0,,8.2,15.5,1023,22.2,9.9,233.3,20.1,8,,2016-10-24T07:35:57,2016-10-24T18:51:30,0.79,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"74788012810,KMCF,KTPA,72211012842,72202192816,KVDF"
tampa bay,2016-10-25,82.1,62.7,71.1,82.9,62.7,71.2,57.7,64.2,0,0,0,,0,0,18.3,9.7,67.6,1021.8,41.7,9.9,153.8,13.4,6,,2016-10-25T07:36:36,2016-10-25T18:50:38,0.83,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"74788012810,KMCF,KTPA,72211012842,72202192816,KVDF"
tampa bay,2016-10-26,86.3,63.4,74.5,85.5,63.4,74.4,61.3,67.2,0,0,0,,0,0,23.4,15.1,65.2,1022.1,29.6,9.4,215.7,18.6,8,,2016-10-26T07:37:15,2016-10-26T18:49:46,0.86,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"74788012810,KMCF,KTPA,72211012842,72202192816,KVDF"
tampa bay,2016-10-27,84.6,67.3,75.2,85.4,67.3,75.4,62.6,66.7,0,0,0,,0,0,24.2,14,62.5,1021.5,52.9,9.9,183.7,15.9,7,,2016-10-27T07:37:55,2016-10-27T18:48:56,0.89,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"74788012810,KMCF,KTPA,72211012842,72202192816,KVDF"
tampa bay,2016-10-28,85,68.5,76.2,85.6,68.5,76.3,62.9,65.4,0,0,0,,0,0,25.5,16.1,55.1,1020,39.7,9.9,120,10.4,4,,2016-10-28T07:38:35,2016-10-28T18:48:07,0.93,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"74788012810,KMCF,KTPA,72211012842,72202192816,KVDF"
tampa bay,2016-10-29,86.3,69.3,76.3,86.5,69.3,76.6,63.6,66.7,0,0,0,,0,0,24.9,15.8,60.8,1019.5,52.5,9.8,203.9,17.6,7,,2016-10-29T07:39:16,2016-10-29T18:47:19,0.96,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"74788012810,KMCF,KTPA,72211012842,72202192816,KVDF"
tampa bay,2016-10-30,87.9,70.3,77.4,88.3,70.3,77.7,64,65.9,0,0,0,,0,0,20.7,11.6,58.7,1018.6,37.6,9.8,187.9,16.4,7,,2016-10-30T07:39:57,2016-10-30T18:46:32,0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"74788012810,KMCF,KTPA,72211012842,72202192816,KVDF"
tampa bay,2016-10-31,86.5,65.7,75.4,86.2,65.7,75.3,61.7,65.8,0,0,0,,0,0,18.9,10.6,57.4,1017.6,13.9,9.4,223.7,19.5,8,,2016-10-31T07:40:39,2016-10-31T18:45:46,0.03,Clear,Clear conditions throughout the day.,clear-day,"74788012810,KMCF,KTPA,72211012842,72202192816,KVDF"
tampa bay,2016-11-01,87.1,65.2,74.6,86.6,65.2,74.6,61.6,67.5,0,0,0,,0,0,22.7,15.5,72.5,1019.7,17.8,9.2,216.7,18.8,8,,2016-11-01T07:41:21,2016-11-01T18:45:01,0.07,Clear,Clear conditions throughout the day.,clear-day,"74788012810,KMCF,KTPA,72211012842,72202192816,KVDF"
tampa bay,2016-11-02,87.1,67.1,75.7,88.7,67.1,76.5,64.6,70.4,0,0,0,,0,0,22,12.2,67,1021.8,42.9,9.5,196,16.9,7,,2016-11-02T07:42:04,2016-11-02T18:44:18,0.1,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"74788012810,KMCF,KTPA,72211012842,72202192816,KVDF"
tampa bay,2016-11-03,85.3,67.3,74.4,85.9,67.3,74.6,63.4,70.9,0,0,0,,0,0,16.1,8.5,34.2,1021.2,42.6,9.6,184.9,16,7,,2016-11-03T07:42:47,2016-11-03T18:43:36,0.13,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"74788012810,KMCF,KTPA,72211012842,72202192816,KVDF"
tampa bay,2016-11-04,85.2,64.1,73.5,86.2,64.1,73.9,64.6,75.8,0,0,0,,0,0,17.2,9.8,336.2,1018.7,20.9,9.1,206.4,17.7,8,,2016-11-04T07:43:30,2016-11-04T18:42:55,0.17,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"74788012810,KMCF,KTPA,72211012842,72202192816,KVDF"
tampa bay,2016-11-05,83.5,66,73.9,82.8,66,73.8,60.9,66.7,0,0,0,,0,0,21.9,10.1,40,1020,29.3,9.7,209.6,18.1,8,,2016-11-05T07:44:14,2016-11-05T18:42:16,0.2,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"74788012810,KMCF,KTPA,72211012842,72202192816,KVDF"
tampa bay,2016-11-06,82.9,63.6,72.2,82.7,63.6,72.2,61.2,70.6,0,0,0,,0,0,23.9,12.8,55.3,1021.5,63,9.8,193.9,17.4,7,,2016-11-06T06:44:58,2016-11-06T17:41:37,0.23,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"74788012810,KMCF,KTPA,72211012842,72202192816,KVDF"
tampa bay,2016-11-07,81.1,65.2,72.1,81,65.2,72.1,57.7,62.7,0,0,0,,0,0,21.2,12.1,66.8,1022,50.7,9.9,125.8,11.1,5,,2016-11-07T06:45:42,2016-11-07T17:41:00,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"74788012810,KMCF,KTPA,72211012842,72202192816,KVDF"
tampa bay,2016-11-08,82,62.8,71.8,81.7,62.8,71.7,58.2,65,0,0,0,,0,0,16.1,8.5,64,1020.7,49.1,9.9,203.2,17.6,8,,2016-11-08T06:46:27,2016-11-08T17:40:25,0.3,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"74788012810,KMCF,KTPA,72211012842,72202192816,KVDF"
tampa bay,2016-11-09,81.2,65.8,72.1,81.4,65.8,72.1,61.2,69.9,0.004,100,4.17,rain,0,0,,7.6,357.3,1017.8,77.8,9.9,156.5,13.5,6,,2016-11-09T06:47:12,2016-11-09T17:39:51,0.34,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"74788012810,KMCF,KTPA,72211012842,72202192816,KVDF"
tampa bay,2016-11-10,82.2,62.4,70.1,80.8,62.4,70,56.3,65.8,0,0,0,,0,0,,8.1,23.7,1019.7,17.4,9.6,202.2,17.6,7,,2016-11-10T06:47:57,2016-11-10T17:39:18,0.37,Clear,Clear conditions throughout the day.,clear-day,"74788012810,KMCF,KTPA,72211012842,72202192816,KVDF"
tampa bay,2016-11-11,78.1,57,66,78.1,57,66,55.2,70.2,0,0,0,,0,0,,8.4,331.3,1018.7,22.3,9.1,201.1,17.4,7,,2016-11-11T06:48:43,2016-11-11T17:38:47,0.4,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"74788012810,KMCF,KTPA,72211012842,72202192816,KVDF"
tampa bay,2016-11-12,79.1,58.3,67.5,79.1,58.3,67.5,49.6,58.1,0,0,0,,0,0,,6.4,348.1,1018.1,38.6,9.4,181.4,15.9,7,,2016-11-12T06:49:29,2016-11-12T17:38:17,0.44,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"74788012810,KMCF,KTPA,72211012842,72202192816,KVDF"
tampa bay,2016-11-13,81.4,57.5,68.3,81.9,57.5,68.4,59.6,75.7,0,0,0,,0,0,,6.9,4.2,1018.6,39,8.1,167.2,14.4,6,,2016-11-13T06:50:15,2016-11-13T17:37:49,0.47,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"74788012810,KMCF,KTPA,72211012842,72202192816,KVDF"
