,play_sequence_num,game_id,home_team,away_team,yardline_100,game_date,game_seconds_remaining,down,ydstogo,play_type,no_huddle,shotgun,pass_length,pass_location,run_location,posteam_timeouts_remaining,defteam_timeouts_remaining,score_differential,roof,surface,offense_formation,offense_personnel,defenders_in_box,defense_personnel,weather
89926,51,2017_16_JAX_SF,SF,JAX,18.0,2017-12-24,783.0,2.0,9.0,pass,0.0,1.0,short,middle,,3.0,3.0,4.0,outdoors,grass,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,"4 DL, 2 LB, 5 DB","Cloudy Temp: 52° F, Humidity: 64%, Wind:  1 mph"
89927,52,2017_16_JAX_SF,SF,JAX,11.0,2017-12-24,747.0,3.0,2.0,run,0.0,0.0,,,right,3.0,3.0,4.0,outdoors,grass,EMPTY,"1 RB, 1 TE, 3 WR",7.0,"4 DL, 2 LB, 5 DB","Cloudy Temp: 52° F, Humidity: 64%, Wind:  1 mph"
89928,53,2017_16_JAX_SF,SF,JAX,4.0,2017-12-24,727.0,1.0,4.0,run,0.0,0.0,,,middle,3.0,3.0,4.0,outdoors,grass,I_FORM,"2 RB, 1 TE, 2 WR",7.0,"4 DL, 3 LB, 4 DB","Cloudy Temp: 52° F, Humidity: 64%, Wind:  1 mph"
89929,54,2017_16_JAX_SF,SF,JAX,2.0,2017-12-24,686.0,2.0,2.0,run,0.0,0.0,,,right,3.0,3.0,4.0,outdoors,grass,JUMBO,"2 RB, 3 TE, 0 WR",10.0,"5 DL, 3 LB, 3 DB","Cloudy Temp: 52° F, Humidity: 64%, Wind:  1 mph"
89930,55,2017_16_JAX_SF,SF,JAX,5.0,2017-12-24,642.0,3.0,5.0,pass,0.0,1.0,short,left,,3.0,3.0,4.0,outdoors,grass,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,"4 DL, 2 LB, 5 DB","Cloudy Temp: 52° F, Humidity: 64%, Wind:  1 mph"
89934,56,2017_16_JAX_SF,SF,JAX,18.0,2017-12-24,623.0,1.0,10.0,run,0.0,0.0,,,left,3.0,3.0,11.0,outdoors,grass,I_FORM,"2 RB, 1 TE, 2 WR",8.0,"4 DL, 3 LB, 4 DB","Cloudy Temp: 52° F, Humidity: 64%, Wind:  1 mph"
89935,57,2017_16_JAX_SF,SF,JAX,11.0,2017-12-24,580.0,2.0,3.0,run,0.0,0.0,,,right,3.0,3.0,11.0,outdoors,grass,SINGLEBACK,"1 RB, 2 TE, 2 WR",7.0,"4 DL, 3 LB, 4 DB","Cloudy Temp: 52° F, Humidity: 64%, Wind:  1 mph"
89936,58,2017_16_JAX_SF,SF,JAX,6.0,2017-12-24,543.0,1.0,6.0,run,0.0,0.0,,,left,3.0,3.0,11.0,outdoors,grass,SINGLEBACK,"1 RB, 1 TE, 3 WR",7.0,"4 DL, 2 LB, 5 DB","Cloudy Temp: 52° F, Humidity: 64%, Wind:  1 mph"
89944,59,2017_16_JAX_SF,SF,JAX,60.0,2017-12-24,488.0,1.0,10.0,run,0.0,0.0,,,right,3.0,3.0,18.0,outdoors,grass,I_FORM,"2 RB, 1 TE, 2 WR",8.0,"4 DL, 3 LB, 4 DB","Cloudy Temp: 52° F, Humidity: 64%, Wind:  1 mph"
89945,60,2017_16_JAX_SF,SF,JAX,62.0,2017-12-24,443.0,2.0,12.0,run,0.0,0.0,,,right,3.0,3.0,18.0,outdoors,grass,SINGLEBACK,"2 RB, 1 TE, 2 WR",8.0,"4 DL, 3 LB, 4 DB","Cloudy Temp: 52° F, Humidity: 64%, Wind:  1 mph"
89946,61,2017_16_JAX_SF,SF,JAX,58.0,2017-12-24,404.0,3.0,8.0,pass,0.0,1.0,deep,left,,3.0,3.0,18.0,outdoors,grass,SHOTGUN,"1 RB, 1 TE, 3 WR",4.0,"4 DL, 2 LB, 5 DB","Cloudy Temp: 52° F, Humidity: 64%, Wind:  1 mph"
89974,62,2017_16_JAX_SF,SF,JAX,51.0,2017-12-24,109.0,1.0,10.0,run,0.0,0.0,,,middle,1.0,3.0,4.0,outdoors,grass,I_FORM,"2 RB, 1 TE, 2 WR",7.0,"4 DL, 3 LB, 4 DB","Cloudy Temp: 52° F, Humidity: 64%, Wind:  1 mph"
89976,63,2017_16_JAX_SF,SF,JAX,37.0,2017-12-24,103.0,1.0,15.0,run,0.0,0.0,,,middle,1.0,3.0,4.0,outdoors,grass,I_FORM,"2 RB, 1 TE, 2 WR",8.0,"4 DL, 3 LB, 4 DB","Cloudy Temp: 52° F, Humidity: 64%, Wind:  1 mph"
89978,64,2017_16_JAX_SF,SF,JAX,33.0,2017-12-24,98.0,2.0,11.0,run,0.0,0.0,,,middle,1.0,2.0,4.0,outdoors,grass,I_FORM,"2 RB, 1 TE, 2 WR",8.0,"4 DL, 3 LB, 4 DB","Cloudy Temp: 52° F, Humidity: 64%, Wind:  1 mph"
89980,65,2017_16_JAX_SF,SF,JAX,30.0,2017-12-24,91.0,3.0,8.0,run,0.0,0.0,,,left,1.0,1.0,4.0,outdoors,grass,SINGLEBACK,"1 RB, 1 TE, 3 WR",7.0,"4 DL, 2 LB, 5 DB","Cloudy Temp: 52° F, Humidity: 64%, Wind:  1 mph"
94068,1,2017_17_SF_LA,LA,SF,75.0,2017-12-31,3600.0,1.0,10.0,run,0.0,0.0,,,right,3.0,3.0,0.0,outdoors,grass,I_FORM,"2 RB, 1 TE, 2 WR",8.0,"3 DL, 4 LB, 4 DB","Sunny Temp: 67° F, Humidity: 43%, Wind: ESE 3 mph"
94069,1,2017_17_SF_LA,LA,SF,65.0,2017-12-31,3574.0,1.0,10.0,run,0.0,0.0,,,middle,3.0,3.0,0.0,outdoors,grass,I_FORM,"2 RB, 1 TE, 2 WR",7.0,"3 DL, 4 LB, 4 DB","Sunny Temp: 67° F, Humidity: 43%, Wind: ESE 3 mph"
94070,3,2017_17_SF_LA,LA,SF,64.0,2017-12-31,3539.0,2.0,9.0,run,0.0,0.0,,,left,3.0,3.0,0.0,outdoors,grass,SINGLEBACK,"2 RB, 1 TE, 2 WR",6.0,"3 DL, 4 LB, 4 DB","Sunny Temp: 67° F, Humidity: 43%, Wind: ESE 3 mph"
94071,4,2017_17_SF_LA,LA,SF,59.0,2017-12-31,3496.0,3.0,4.0,pass,0.0,1.0,short,middle,,3.0,3.0,0.0,outdoors,grass,EMPTY,"1 RB, 1 TE, 3 WR",5.0,"2 DL, 4 LB, 5 DB","Sunny Temp: 67° F, Humidity: 43%, Wind: ESE 3 mph"
94072,5,2017_17_SF_LA,LA,SF,15.0,2017-12-31,3451.0,1.0,10.0,pass,0.0,1.0,short,left,,3.0,3.0,0.0,outdoors,grass,SHOTGUN,"2 RB, 1 TE, 2 WR",7.0,"3 DL, 4 LB, 4 DB","Sunny Temp: 67° F, Humidity: 43%, Wind: ESE 3 mph"
94073,6,2017_17_SF_LA,LA,SF,15.0,2017-12-31,3445.0,2.0,10.0,pass,0.0,1.0,short,left,,3.0,3.0,0.0,outdoors,grass,EMPTY,"1 RB, 3 TE, 1 WR",8.0,"3 DL, 4 LB, 4 DB","Sunny Temp: 67° F, Humidity: 43%, Wind: ESE 3 mph"
94074,7,2017_17_SF_LA,LA,SF,15.0,2017-12-31,3441.0,3.0,10.0,pass,0.0,1.0,short,left,,3.0,3.0,0.0,outdoors,grass,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,"2 DL, 4 LB, 5 DB","Sunny Temp: 67° F, Humidity: 43%, Wind: ESE 3 mph"
94082,8,2017_17_SF_LA,LA,SF,82.0,2017-12-31,3281.0,1.0,10.0,pass,0.0,1.0,short,middle,,3.0,3.0,3.0,outdoors,grass,EMPTY,"2 RB, 1 TE, 2 WR",7.0,"3 DL, 4 LB, 4 DB","Sunny Temp: 67° F, Humidity: 43%, Wind: ESE 3 mph"
94083,9,2017_17_SF_LA,LA,SF,65.0,2017-12-31,3247.0,1.0,10.0,pass,0.0,0.0,deep,middle,,3.0,3.0,3.0,outdoors,grass,I_FORM,"2 RB, 1 TE, 2 WR",8.0,"3 DL, 4 LB, 4 DB","Sunny Temp: 67° F, Humidity: 43%, Wind: ESE 3 mph"
94084,10,2017_17_SF_LA,LA,SF,45.0,2017-12-31,3208.0,1.0,10.0,pass,0.0,1.0,short,right,,3.0,3.0,3.0,outdoors,grass,EMPTY,"2 RB, 2 TE, 1 WR",6.0,"3 DL, 4 LB, 4 DB","Sunny Temp: 67° F, Humidity: 43%, Wind: ESE 3 mph"
94085,11,2017_17_SF_LA,LA,SF,41.0,2017-12-31,3169.0,2.0,6.0,run,0.0,0.0,,,left,3.0,3.0,3.0,outdoors,grass,I_FORM,"2 RB, 2 TE, 1 WR",7.0,"3 DL, 4 LB, 4 DB","Sunny Temp: 67° F, Humidity: 43%, Wind: ESE 3 mph"
94086,12,2017_17_SF_LA,LA,SF,30.0,2017-12-31,3131.0,1.0,10.0,run,0.0,0.0,,,right,3.0,3.0,3.0,outdoors,grass,SINGLEBACK,"1 RB, 2 TE, 2 WR",7.0,"3 DL, 4 LB, 4 DB","Sunny Temp: 67° F, Humidity: 43%, Wind: ESE 3 mph"
94087,13,2017_17_SF_LA,LA,SF,27.0,2017-12-31,3092.0,2.0,7.0,run,0.0,1.0,,,left,3.0,3.0,3.0,outdoors,grass,PISTOL,"1 RB, 2 TE, 2 WR",7.0,"3 DL, 4 LB, 4 DB","Sunny Temp: 67° F, Humidity: 43%, Wind: ESE 3 mph"
94088,14,2017_17_SF_LA,LA,SF,15.0,2017-12-31,3064.0,1.0,10.0,pass,0.0,1.0,short,left,,3.0,3.0,3.0,outdoors,grass,EMPTY,"1 RB, 3 TE, 1 WR",7.0,"3 DL, 4 LB, 4 DB","Sunny Temp: 67° F, Humidity: 43%, Wind: ESE 3 mph"
94089,15,2017_17_SF_LA,LA,SF,8.0,2017-12-31,3023.0,2.0,3.0,pass,0.0,0.0,short,right,,3.0,3.0,3.0,outdoors,grass,SINGLEBACK,"1 RB, 2 TE, 2 WR",8.0,"3 DL, 4 LB, 4 DB","Sunny Temp: 67° F, Humidity: 43%, Wind: ESE 3 mph"
94096,16,2017_17_SF_LA,LA,SF,73.0,2017-12-31,2954.0,1.0,10.0,pass,0.0,1.0,short,middle,,3.0,3.0,10.0,outdoors,grass,EMPTY,"1 RB, 2 TE, 2 WR",6.0,"3 DL, 4 LB, 4 DB","Sunny Temp: 67° F, Humidity: 43%, Wind: ESE 3 mph"
94097,17,2017_17_SF_LA,LA,SF,59.0,2017-12-31,2919.0,1.0,10.0,pass,0.0,0.0,deep,middle,,3.0,3.0,10.0,outdoors,grass,SINGLEBACK,"1 RB, 2 TE, 2 WR",7.0,"3 DL, 4 LB, 4 DB","Sunny Temp: 67° F, Humidity: 43%, Wind: ESE 3 mph"
94106,18,2017_17_SF_LA,LA,SF,75.0,2017-12-31,2771.0,1.0,10.0,run,0.0,0.0,,,left,3.0,3.0,7.0,outdoors,grass,I_FORM,"2 RB, 1 TE, 2 WR",7.0,"3 DL, 4 LB, 4 DB","Sunny Temp: 67° F, Humidity: 43%, Wind: ESE 3 mph"
94107,19,2017_17_SF_LA,LA,SF,72.0,2017-12-31,2737.0,2.0,7.0,run,0.0,0.0,,,middle,3.0,3.0,7.0,outdoors,grass,I_FORM,"2 RB, 1 TE, 2 WR",7.0,"3 DL, 4 LB, 4 DB","Sunny Temp: 67° F, Humidity: 43%, Wind: ESE 3 mph"
94109,20,2017_17_SF_LA,LA,SF,70.0,2017-12-31,2700.0,3.0,5.0,pass,0.0,1.0,short,left,,3.0,3.0,7.0,outdoors,grass,EMPTY,"1 RB, 1 TE, 3 WR",5.0,"2 DL, 4 LB, 5 DB","Sunny Temp: 67° F, Humidity: 43%, Wind: ESE 3 mph"
94122,21,2017_17_SF_LA,LA,SF,96.0,2017-12-31,2392.0,1.0,10.0,run,0.0,0.0,,,left,3.0,3.0,7.0,outdoors,grass,I_FORM,"2 RB, 2 TE, 1 WR",8.0,"3 DL, 4 LB, 4 DB","Sunny Temp: 67° F, Humidity: 43%, Wind: ESE 3 mph"
94123,22,2017_17_SF_LA,LA,SF,90.0,2017-12-31,2356.0,2.0,4.0,pass,0.0,0.0,short,middle,,3.0,3.0,7.0,outdoors,grass,SINGLEBACK,"1 RB, 1 TE, 3 WR",7.0,"3 DL, 4 LB, 4 DB","Sunny Temp: 67° F, Humidity: 43%, Wind: ESE 3 mph"
94124,23,2017_17_SF_LA,LA,SF,78.0,2017-12-31,2319.0,1.0,10.0,run,0.0,0.0,,,left,3.0,3.0,7.0,outdoors,grass,I_FORM,"2 RB, 1 TE, 2 WR",7.0,"3 DL, 4 LB, 4 DB","Sunny Temp: 67° F, Humidity: 43%, Wind: ESE 3 mph"
94125,24,2017_17_SF_LA,LA,SF,66.0,2017-12-31,2278.0,1.0,10.0,run,0.0,0.0,,,right,3.0,3.0,7.0,outdoors,grass,I_FORM,"2 RB, 1 TE, 2 WR",8.0,"3 DL, 4 LB, 4 DB","Sunny Temp: 67° F, Humidity: 43%, Wind: ESE 3 mph"
94126,25,2017_17_SF_LA,LA,SF,51.0,2017-12-31,2254.0,1.0,10.0,pass,0.0,1.0,deep,left,,3.0,3.0,7.0,outdoors,grass,PISTOL,"2 RB, 1 TE, 2 WR",7.0,"3 DL, 4 LB, 4 DB","Sunny Temp: 67° F, Humidity: 43%, Wind: ESE 3 mph"
94127,26,2017_17_SF_LA,LA,SF,51.0,2017-12-31,2248.0,2.0,10.0,run,0.0,0.0,,,left,3.0,3.0,7.0,outdoors,grass,I_FORM,"2 RB, 2 TE, 1 WR",8.0,"3 DL, 4 LB, 4 DB","Sunny Temp: 67° F, Humidity: 43%, Wind: ESE 3 mph"
94128,27,2017_17_SF_LA,LA,SF,51.0,2017-12-31,2217.0,3.0,10.0,pass,0.0,1.0,short,middle,,3.0,3.0,7.0,outdoors,grass,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,"2 DL, 4 LB, 5 DB","Sunny Temp: 67° F, Humidity: 43%, Wind: ESE 3 mph"
94129,28,2017_17_SF_LA,LA,SF,36.0,2017-12-31,2185.0,1.0,10.0,run,0.0,0.0,,,middle,3.0,3.0,7.0,outdoors,grass,SINGLEBACK,"1 RB, 3 TE, 1 WR",7.0,"3 DL, 4 LB, 4 DB","Sunny Temp: 67° F, Humidity: 43%, Wind: ESE 3 mph"
94130,29,2017_17_SF_LA,LA,SF,33.0,2017-12-31,2163.0,2.0,7.0,pass,1.0,0.0,short,left,,3.0,3.0,7.0,outdoors,grass,SINGLEBACK,"1 RB, 3 TE, 1 WR",7.0,"3 DL, 4 LB, 4 DB","Sunny Temp: 67° F, Humidity: 43%, Wind: ESE 3 mph"
94132,30,2017_17_SF_LA,LA,SF,29.0,2017-12-31,2116.0,3.0,3.0,pass,0.0,1.0,short,left,,3.0,2.0,7.0,outdoors,grass,SHOTGUN,"1 RB, 0 TE, 4 WR",7.0,"2 DL, 4 LB, 5 DB","Sunny Temp: 67° F, Humidity: 43%, Wind: ESE 3 mph"
94142,31,2017_17_SF_LA,LA,SF,57.0,2017-12-31,1933.0,1.0,10.0,pass,0.0,1.0,short,right,,3.0,2.0,10.0,outdoors,grass,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,"3 DL, 4 LB, 4 DB","Sunny Temp: 67° F, Humidity: 43%, Wind: ESE 3 mph"
94144,32,2017_17_SF_LA,LA,SF,22.0,2017-12-31,1919.0,1.0,10.0,pass,0.0,1.0,short,left,,3.0,2.0,10.0,outdoors,grass,PISTOL,"1 RB, 2 TE, 2 WR",7.0,"3 DL, 4 LB, 4 DB","Sunny Temp: 67° F, Humidity: 43%, Wind: ESE 3 mph"
94146,33,2017_17_SF_LA,LA,SF,8.0,2017-12-31,1883.0,1.0,8.0,run,0.0,0.0,,,middle,3.0,2.0,10.0,outdoors,grass,I_FORM,"2 RB, 1 TE, 2 WR",8.0,"3 DL, 4 LB, 4 DB","Sunny Temp: 67° F, Humidity: 43%, Wind: ESE 3 mph"
94157,34,2017_17_SF_LA,LA,SF,69.0,2017-12-31,1816.0,1.0,10.0,pass,0.0,1.0,deep,right,,3.0,1.0,17.0,outdoors,grass,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,"3 DL, 4 LB, 4 DB","Sunny Temp: 67° F, Humidity: 43%, Wind: ESE 3 mph"
94167,35,2017_17_SF_LA,LA,SF,71.0,2017-12-31,1711.0,1.0,10.0,pass,0.0,0.0,short,left,,3.0,3.0,14.0,outdoors,grass,SINGLEBACK,"1 RB, 2 TE, 2 WR",7.0,"3 DL, 4 LB, 4 DB","Sunny Temp: 67° F, Humidity: 43%, Wind: ESE 3 mph"
94168,36,2017_17_SF_LA,LA,SF,68.0,2017-12-31,1711.0,2.0,7.0,run,0.0,0.0,,,left,3.0,3.0,14.0,outdoors,grass,I_FORM,"2 RB, 2 TE, 1 WR",7.0,"3 DL, 4 LB, 4 DB","Sunny Temp: 67° F, Humidity: 43%, Wind: ESE 3 mph"
94169,37,2017_17_SF_LA,LA,SF,61.0,2017-12-31,1643.0,1.0,10.0,pass,0.0,0.0,short,middle,,3.0,3.0,14.0,outdoors,grass,I_FORM,"2 RB, 2 TE, 1 WR",7.0,"3 DL, 4 LB, 4 DB","Sunny Temp: 67° F, Humidity: 43%, Wind: ESE 3 mph"
94170,38,2017_17_SF_LA,LA,SF,60.0,2017-12-31,1611.0,2.0,9.0,run,0.0,0.0,,,left,3.0,3.0,14.0,outdoors,grass,I_FORM,"2 RB, 2 TE, 1 WR",7.0,"3 DL, 4 LB, 4 DB","Sunny Temp: 67° F, Humidity: 43%, Wind: ESE 3 mph"
94171,39,2017_17_SF_LA,LA,SF,56.0,2017-12-31,1571.0,3.0,5.0,pass,0.0,1.0,short,middle,,3.0,3.0,14.0,outdoors,grass,EMPTY,"2 RB, 2 TE, 1 WR",6.0,"2 DL, 4 LB, 5 DB","Sunny Temp: 67° F, Humidity: 43%, Wind: ESE 3 mph"
94178,40,2017_17_SF_LA,LA,SF,60.0,2017-12-31,1425.0,1.0,10.0,run,0.0,0.0,,,left,3.0,3.0,14.0,outdoors,grass,I_FORM,"2 RB, 1 TE, 2 WR",7.0,"3 DL, 4 LB, 4 DB","Sunny Temp: 67° F, Humidity: 43%, Wind: ESE 3 mph"
94179,41,2017_17_SF_LA,LA,SF,49.0,2017-12-31,1402.0,1.0,10.0,run,1.0,0.0,,,middle,3.0,3.0,14.0,outdoors,grass,I_FORM,"2 RB, 1 TE, 2 WR",7.0,"3 DL, 4 LB, 4 DB","Sunny Temp: 67° F, Humidity: 43%, Wind: ESE 3 mph"
94180,42,2017_17_SF_LA,LA,SF,49.0,2017-12-31,1370.0,2.0,10.0,pass,1.0,0.0,deep,left,,3.0,3.0,14.0,outdoors,grass,I_FORM,"2 RB, 1 TE, 2 WR",8.0,"3 DL, 4 LB, 4 DB","Sunny Temp: 67° F, Humidity: 43%, Wind: ESE 3 mph"
94181,43,2017_17_SF_LA,LA,SF,49.0,2017-12-31,1363.0,3.0,10.0,pass,0.0,1.0,short,middle,,3.0,3.0,14.0,outdoors,grass,SHOTGUN,"1 RB, 0 TE, 4 WR",6.0,"2 DL, 4 LB, 5 DB","Sunny Temp: 67° F, Humidity: 43%, Wind: ESE 3 mph"
94182,44,2017_17_SF_LA,LA,SF,33.0,2017-12-31,1315.0,1.0,10.0,pass,0.0,1.0,short,middle,,3.0,3.0,14.0,outdoors,grass,EMPTY,"1 RB, 2 TE, 2 WR",6.0,"3 DL, 4 LB, 4 DB","Sunny Temp: 67° F, Humidity: 43%, Wind: ESE 3 mph"
94183,45,2017_17_SF_LA,LA,SF,33.0,2017-12-31,1310.0,2.0,10.0,pass,0.0,1.0,deep,left,,3.0,3.0,14.0,outdoors,grass,SHOTGUN,"2 RB, 1 TE, 2 WR",7.0,"3 DL, 4 LB, 4 DB","Sunny Temp: 67° F, Humidity: 43%, Wind: ESE 3 mph"
94184,46,2017_17_SF_LA,LA,SF,5.0,2017-12-31,1279.0,1.0,5.0,run,1.0,0.0,,,left,3.0,3.0,14.0,outdoors,grass,I_FORM,"2 RB, 1 TE, 2 WR",8.0,"3 DL, 4 LB, 4 DB","Sunny Temp: 67° F, Humidity: 43%, Wind: ESE 3 mph"
94194,47,2017_17_SF_LA,LA,SF,53.0,2017-12-31,1113.0,1.0,10.0,pass,0.0,0.0,short,left,,3.0,3.0,21.0,outdoors,grass,I_FORM,"2 RB, 1 TE, 2 WR",7.0,"3 DL, 4 LB, 4 DB","Sunny Temp: 67° F, Humidity: 43%, Wind: ESE 3 mph"
94195,48,2017_17_SF_LA,LA,SF,39.0,2017-12-31,1080.0,1.0,10.0,run,0.0,0.0,,,left,3.0,3.0,21.0,outdoors,grass,I_FORM,"2 RB, 1 TE, 2 WR",7.0,"3 DL, 4 LB, 4 DB","Sunny Temp: 67° F, Humidity: 43%, Wind: ESE 3 mph"
94196,49,2017_17_SF_LA,LA,SF,32.0,2017-12-31,1044.0,2.0,3.0,run,0.0,0.0,,,middle,3.0,3.0,21.0,outdoors,grass,I_FORM,"2 RB, 1 TE, 2 WR",7.0,"3 DL, 4 LB, 4 DB","Sunny Temp: 67° F, Humidity: 43%, Wind: ESE 3 mph"
94197,50,2017_17_SF_LA,LA,SF,30.0,2017-12-31,1000.0,3.0,1.0,run,0.0,1.0,,,left,3.0,3.0,21.0,outdoors,grass,SHOTGUN,"1 RB, 2 TE, 2 WR",7.0,"3 DL, 4 LB, 4 DB","Sunny Temp: 67° F, Humidity: 43%, Wind: ESE 3 mph"
94198,51,2017_17_SF_LA,LA,SF,14.0,2017-12-31,963.0,1.0,10.0,pass,0.0,0.0,short,right,,3.0,3.0,21.0,outdoors,grass,I_FORM,"2 RB, 1 TE, 2 WR",7.0,"3 DL, 4 LB, 4 DB","Sunny Temp: 67° F, Humidity: 43%, Wind: ESE 3 mph"
94199,52,2017_17_SF_LA,LA,SF,14.0,2017-12-31,922.0,2.0,10.0,run,0.0,0.0,,,left,3.0,3.0,21.0,outdoors,grass,I_FORM,"2 RB, 1 TE, 2 WR",7.0,"3 DL, 4 LB, 4 DB","Sunny Temp: 67° F, Humidity: 43%, Wind: ESE 3 mph"
94201,53,2017_17_SF_LA,LA,SF,12.0,2017-12-31,900.0,3.0,8.0,pass,0.0,1.0,short,middle,,3.0,3.0,21.0,outdoors,grass,SHOTGUN,"1 RB, 1 TE, 3 WR",5.0,"2 DL, 4 LB, 5 DB","Sunny Temp: 67° F, Humidity: 43%, Wind: ESE 3 mph"
94222,54,2017_17_SF_LA,LA,SF,75.0,2017-12-31,400.0,1.0,10.0,pass,0.0,0.0,short,middle,,3.0,3.0,21.0,outdoors,grass,I_FORM,"2 RB, 1 TE, 2 WR",7.0,"3 DL, 4 LB, 4 DB","Sunny Temp: 67° F, Humidity: 43%, Wind: ESE 3 mph"
94223,55,2017_17_SF_LA,LA,SF,75.0,2017-12-31,393.0,2.0,10.0,run,0.0,0.0,,,left,3.0,3.0,21.0,outdoors,grass,I_FORM,"2 RB, 1 TE, 2 WR",7.0,"3 DL, 4 LB, 4 DB","Sunny Temp: 67° F, Humidity: 43%, Wind: ESE 3 mph"
94224,56,2017_17_SF_LA,LA,SF,70.0,2017-12-31,356.0,3.0,5.0,pass,0.0,1.0,short,left,,3.0,3.0,21.0,outdoors,grass,SHOTGUN,"2 RB, 1 TE, 2 WR",7.0,"3 DL, 4 LB, 4 DB","Sunny Temp: 67° F, Humidity: 43%, Wind: ESE 3 mph"
94226,57,2017_17_SF_LA,LA,SF,65.0,2017-12-31,335.0,1.0,10.0,run,0.0,0.0,,,left,3.0,3.0,21.0,outdoors,grass,I_FORM,"2 RB, 1 TE, 2 WR",7.0,"3 DL, 4 LB, 4 DB","Sunny Temp: 67° F, Humidity: 43%, Wind: ESE 3 mph"
94227,58,2017_17_SF_LA,LA,SF,61.0,2017-12-31,296.0,2.0,6.0,run,0.0,0.0,,,middle,3.0,3.0,21.0,outdoors,grass,I_FORM,"2 RB, 1 TE, 2 WR",7.0,"3 DL, 4 LB, 4 DB","Sunny Temp: 67° F, Humidity: 43%, Wind: ESE 3 mph"
94228,59,2017_17_SF_LA,LA,SF,57.0,2017-12-31,252.0,3.0,2.0,pass,0.0,1.0,short,right,,3.0,3.0,21.0,outdoors,grass,SHOTGUN,"2 RB, 2 TE, 1 WR",7.0,"3 DL, 4 LB, 4 DB","Sunny Temp: 67° F, Humidity: 43%, Wind: ESE 3 mph"
94229,60,2017_17_SF_LA,LA,SF,25.0,2017-12-31,242.0,1.0,10.0,run,0.0,0.0,,,middle,3.0,3.0,21.0,outdoors,grass,,"2 RB, 2 TE, 1 WR",7.0,"3 DL, 4 LB, 4 DB","Sunny Temp: 67° F, Humidity: 43%, Wind: ESE 3 mph"
94235,61,2017_17_SF_LA,LA,SF,63.0,2017-12-31,111.0,1.0,10.0,run,0.0,0.0,,,middle,3.0,3.0,21.0,outdoors,grass,I_FORM,"2 RB, 2 TE, 1 WR",7.0,"3 DL, 4 LB, 4 DB","Sunny Temp: 67° F, Humidity: 43%, Wind: ESE 3 mph"
98700,1,2018_01_SF_MIN,MIN,SF,96.0,2018-09-09,3268.0,1.0,10.0,pass,0.0,0.0,short,left,,3.0,3.0,0.0,dome,sportturf,I_FORM,"2 RB, 1 TE, 2 WR",8.0,"4 DL, 3 LB, 4 DB","N/A (Indoors) Temp: ° F, Wind:   mph"
98701,1,2018_01_SF_MIN,MIN,SF,86.0,2018-09-09,3237.0,1.0,10.0,pass,0.0,0.0,short,right,,3.0,3.0,0.0,dome,sportturf,SINGLEBACK,"2 RB, 1 TE, 2 WR",7.0,"4 DL, 3 LB, 4 DB","N/A (Indoors) Temp: ° F, Wind:   mph"
98703,3,2018_01_SF_MIN,MIN,SF,81.0,2018-09-09,3227.0,1.0,10.0,run,0.0,0.0,,,left,3.0,3.0,0.0,dome,sportturf,I_FORM,"2 RB, 1 TE, 2 WR",8.0,"4 DL, 3 LB, 4 DB","N/A (Indoors) Temp: ° F, Wind:   mph"
98704,4,2018_01_SF_MIN,MIN,SF,77.0,2018-09-09,3192.0,2.0,6.0,run,0.0,1.0,,,right,3.0,3.0,0.0,dome,sportturf,SHOTGUN,"2 RB, 1 TE, 2 WR",6.0,"4 DL, 3 LB, 4 DB","N/A (Indoors) Temp: ° F, Wind:   mph"
98705,5,2018_01_SF_MIN,MIN,SF,78.0,2018-09-09,3147.0,3.0,7.0,pass,0.0,1.0,short,middle,,3.0,3.0,0.0,dome,sportturf,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,"4 DL, 2 LB, 5 DB","N/A (Indoors) Temp: ° F, Wind:   mph"
98716,6,2018_01_SF_MIN,MIN,SF,85.0,2018-09-09,2907.0,1.0,20.0,pass,0.0,1.0,,,,3.0,3.0,-3.0,dome,sportturf,SHOTGUN,"2 RB, 1 TE, 2 WR",6.0,"4 DL, 3 LB, 4 DB","N/A (Indoors) Temp: ° F, Wind:   mph"
98717,7,2018_01_SF_MIN,MIN,SF,94.0,2018-09-09,2865.0,2.0,29.0,run,0.0,1.0,,,right,3.0,3.0,-3.0,dome,sportturf,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,"4 DL, 2 LB, 5 DB","N/A (Indoors) Temp: ° F, Wind:   mph"
98718,8,2018_01_SF_MIN,MIN,SF,89.0,2018-09-09,2818.0,3.0,24.0,run,0.0,1.0,,,middle,3.0,3.0,-3.0,dome,sportturf,SHOTGUN,"2 RB, 0 TE, 3 WR",4.0,"3 DL, 3 LB, 5 DB","N/A (Indoors) Temp: ° F, Wind:   mph"
