,play_sequence_num,game_id,home_team,away_team,yardline_100,game_date,game_seconds_remaining,down,ydstogo,play_type,no_huddle,shotgun,pass_length,pass_location,run_location,posteam_timeouts_remaining,defteam_timeouts_remaining,score_differential,roof,surface,offense_formation,offense_personnel,defenders_in_box,defense_personnel,weather
42579,35,2016_16_NYJ_NE,NE,NYJ,84.0,2016-12-24,1852.0,2.0,7.0,run,0.0,1.0,,,middle,3.0,3.0,20.0,outdoors,fieldturf,PISTOL,"1 RB, 1 TE, 3 WR",7.0,"3 DL, 3 LB, 5 DB","Rain Temp: 40° F, Humidity: 95%, Wind: SW 6 mph"
42581,36,2016_16_NYJ_NE,NE,NYJ,81.0,2016-12-24,1846.0,3.0,4.0,pass,0.0,1.0,short,left,,3.0,2.0,20.0,outdoors,fieldturf,SHOTGUN,"2 RB, 0 TE, 3 WR",6.0,"3 DL, 3 LB, 5 DB","Rain Temp: 40° F, Humidity: 95%, Wind: SW 6 mph"
42584,37,2016_16_NYJ_NE,NE,NYJ,25.0,2016-12-24,1831.0,1.0,10.0,pass,0.0,1.0,deep,right,,2.0,2.0,20.0,outdoors,fieldturf,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,"3 DL, 3 LB, 5 DB","Rain Temp: 40° F, Humidity: 95%, Wind: SW 6 mph"
42590,38,2016_16_NYJ_NE,NE,NYJ,75.0,2016-12-24,1800.0,1.0,10.0,pass,0.0,0.0,deep,left,,3.0,3.0,27.0,outdoors,fieldturf,I_FORM,"2 RB, 1 TE, 2 WR",8.0,"3 DL, 4 LB, 4 DB","Rain Temp: 40° F, Humidity: 95%, Wind: SW 6 mph"
42591,39,2016_16_NYJ_NE,NE,NYJ,75.0,2016-12-24,1795.0,2.0,10.0,run,0.0,0.0,,,left,3.0,3.0,27.0,outdoors,fieldturf,I_FORM,"2 RB, 0 TE, 3 WR",6.0,"3 DL, 3 LB, 5 DB","Rain Temp: 40° F, Humidity: 95%, Wind: SW 6 mph"
42592,40,2016_16_NYJ_NE,NE,NYJ,66.0,2016-12-24,1756.0,3.0,1.0,run,0.0,0.0,,,right,3.0,3.0,27.0,outdoors,fieldturf,I_FORM,"2 RB, 1 TE, 2 WR",8.0,"3 DL, 4 LB, 4 DB","Rain Temp: 40° F, Humidity: 95%, Wind: SW 6 mph"
42594,41,2016_16_NYJ_NE,NE,NYJ,74.0,2016-12-24,1705.0,1.0,20.0,pass,0.0,0.0,short,middle,,3.0,3.0,27.0,outdoors,fieldturf,SINGLEBACK,"1 RB, 1 TE, 3 WR",6.0,"3 DL, 3 LB, 5 DB","Rain Temp: 40° F, Humidity: 95%, Wind: SW 6 mph"
42595,42,2016_16_NYJ_NE,NE,NYJ,74.0,2016-12-24,1699.0,2.0,20.0,pass,0.0,1.0,short,left,,3.0,3.0,27.0,outdoors,fieldturf,PISTOL,"1 RB, 1 TE, 3 WR",6.0,"3 DL, 3 LB, 5 DB","Rain Temp: 40° F, Humidity: 95%, Wind: SW 6 mph"
42596,43,2016_16_NYJ_NE,NE,NYJ,74.0,2016-12-24,1658.0,3.0,20.0,run,0.0,1.0,,,middle,3.0,3.0,27.0,outdoors,fieldturf,SHOTGUN,"1 RB, 1 TE, 3 WR",4.0,"2 DL, 3 LB, 6 DB","Rain Temp: 40° F, Humidity: 95%, Wind: SW 6 mph"
42602,44,2016_16_NYJ_NE,NE,NYJ,63.0,2016-12-24,1562.0,1.0,10.0,pass,0.0,1.0,,,,3.0,3.0,27.0,outdoors,fieldturf,SHOTGUN,"1 RB, 0 TE, 4 WR",6.0,"3 DL, 3 LB, 5 DB","Rain Temp: 40° F, Humidity: 95%, Wind: SW 6 mph"
42603,45,2016_16_NYJ_NE,NE,NYJ,72.0,2016-12-24,1521.0,2.0,19.0,run,0.0,0.0,,,left,3.0,3.0,27.0,outdoors,fieldturf,I_FORM,"2 RB, 0 TE, 3 WR",7.0,"3 DL, 3 LB, 5 DB","Rain Temp: 40° F, Humidity: 95%, Wind: SW 6 mph"
42604,46,2016_16_NYJ_NE,NE,NYJ,69.0,2016-12-24,1492.0,3.0,16.0,pass,0.0,1.0,deep,middle,,3.0,3.0,27.0,outdoors,fieldturf,SHOTGUN,"1 RB, 1 TE, 3 WR",5.0,"2 DL, 3 LB, 6 DB","Rain Temp: 40° F, Humidity: 95%, Wind: SW 6 mph"
42606,47,2016_16_NYJ_NE,NE,NYJ,36.0,2016-12-24,1445.0,1.0,5.0,run,0.0,0.0,,,left,3.0,3.0,27.0,outdoors,fieldturf,I_FORM,"2 RB, 1 TE, 2 WR",7.0,"3 DL, 4 LB, 4 DB","Rain Temp: 40° F, Humidity: 95%, Wind: SW 6 mph"
42607,48,2016_16_NYJ_NE,NE,NYJ,33.0,2016-12-24,1406.0,2.0,2.0,run,0.0,0.0,,,right,3.0,3.0,27.0,outdoors,fieldturf,I_FORM,"2 RB, 1 TE, 2 WR",7.0,"3 DL, 4 LB, 4 DB","Rain Temp: 40° F, Humidity: 95%, Wind: SW 6 mph"
42608,49,2016_16_NYJ_NE,NE,NYJ,32.0,2016-12-24,1371.0,3.0,1.0,pass,0.0,1.0,short,right,,3.0,3.0,27.0,outdoors,fieldturf,EMPTY,"1 RB, 1 TE, 3 WR",5.0,"3 DL, 3 LB, 5 DB","Rain Temp: 40° F, Humidity: 95%, Wind: SW 6 mph"
42609,50,2016_16_NYJ_NE,NE,NYJ,25.0,2016-12-24,1317.0,1.0,10.0,pass,0.0,1.0,short,left,,3.0,3.0,27.0,outdoors,fieldturf,PISTOL,"1 RB, 1 TE, 3 WR",6.0,"3 DL, 3 LB, 5 DB","Rain Temp: 40° F, Humidity: 95%, Wind: SW 6 mph"
42610,51,2016_16_NYJ_NE,NE,NYJ,17.0,2016-12-24,1297.0,2.0,2.0,run,0.0,0.0,,,middle,3.0,3.0,27.0,outdoors,fieldturf,SINGLEBACK,"1 RB, 1 TE, 3 WR",6.0,"3 DL, 3 LB, 5 DB","Rain Temp: 40° F, Humidity: 95%, Wind: SW 6 mph"
42611,52,2016_16_NYJ_NE,NE,NYJ,16.0,2016-12-24,1261.0,3.0,1.0,run,0.0,0.0,,,right,3.0,3.0,27.0,outdoors,fieldturf,I_FORM,"2 RB, 1 TE, 2 WR",7.0,"3 DL, 4 LB, 4 DB","Rain Temp: 40° F, Humidity: 95%, Wind: SW 6 mph"
42612,53,2016_16_NYJ_NE,NE,NYJ,8.0,2016-12-24,1220.0,1.0,8.0,run,0.0,0.0,,,right,3.0,3.0,27.0,outdoors,fieldturf,,"2 RB, 1 TE, 2 WR",7.0,"3 DL, 4 LB, 4 DB","Rain Temp: 40° F, Humidity: 95%, Wind: SW 6 mph"
42613,54,2016_16_NYJ_NE,NE,NYJ,6.0,2016-12-24,1189.0,2.0,6.0,run,0.0,0.0,,,right,3.0,3.0,27.0,outdoors,fieldturf,JUMBO,"2 RB, 1 TE, 2 WR",7.0,"3 DL, 4 LB, 4 DB","Rain Temp: 40° F, Humidity: 95%, Wind: SW 6 mph"
42615,55,2016_16_NYJ_NE,NE,NYJ,1.0,2016-12-24,1139.0,1.0,1.0,run,0.0,0.0,,,right,3.0,3.0,27.0,outdoors,fieldturf,JUMBO,"6 OL, 2 RB, 2 TE, 0 WR",9.0,"3 DL, 4 LB, 4 DB","Rain Temp: 40° F, Humidity: 95%, Wind: SW 6 mph"
42616,56,2016_16_NYJ_NE,NE,NYJ,1.0,2016-12-24,1105.0,2.0,1.0,run,0.0,0.0,,,middle,3.0,3.0,27.0,outdoors,fieldturf,JUMBO,"6 OL, 2 RB, 2 TE, 0 WR",9.0,"3 DL, 4 LB, 4 DB","Rain Temp: 40° F, Humidity: 95%, Wind: SW 6 mph"
42626,57,2016_16_NYJ_NE,NE,NYJ,22.0,2016-12-24,927.0,1.0,10.0,run,0.0,0.0,,,right,3.0,3.0,34.0,outdoors,fieldturf,I_FORM,"2 RB, 1 TE, 2 WR",8.0,"3 DL, 4 LB, 4 DB","Rain Temp: 40° F, Humidity: 95%, Wind: SW 6 mph"
42628,58,2016_16_NYJ_NE,NE,NYJ,16.0,2016-12-24,900.0,2.0,4.0,run,1.0,0.0,,,middle,3.0,3.0,34.0,outdoors,fieldturf,I_FORM,"2 RB, 1 TE, 2 WR",6.0,"3 DL, 4 LB, 4 DB","Rain Temp: 40° F, Humidity: 95%, Wind: SW 6 mph"
42629,59,2016_16_NYJ_NE,NE,NYJ,13.0,2016-12-24,875.0,3.0,1.0,run,1.0,0.0,,,right,3.0,3.0,34.0,outdoors,fieldturf,I_FORM,"2 RB, 1 TE, 2 WR",8.0,"3 DL, 4 LB, 4 DB","Rain Temp: 40° F, Humidity: 95%, Wind: SW 6 mph"
42630,60,2016_16_NYJ_NE,NE,NYJ,9.0,2016-12-24,851.0,1.0,9.0,run,1.0,0.0,,,right,3.0,3.0,34.0,outdoors,fieldturf,I_FORM,"2 RB, 1 TE, 2 WR",8.0,"3 DL, 4 LB, 4 DB","Rain Temp: 40° F, Humidity: 95%, Wind: SW 6 mph"
42631,61,2016_16_NYJ_NE,NE,NYJ,7.0,2016-12-24,816.0,2.0,7.0,pass,0.0,1.0,short,left,,3.0,3.0,34.0,outdoors,fieldturf,SHOTGUN,"1 RB, 1 TE, 3 WR",7.0,"3 DL, 3 LB, 5 DB","Rain Temp: 40° F, Humidity: 95%, Wind: SW 6 mph"
42633,62,2016_16_NYJ_NE,NE,NYJ,3.0,2016-12-24,807.0,1.0,3.0,run,0.0,0.0,,,right,3.0,3.0,34.0,outdoors,fieldturf,I_FORM,"2 RB, 1 TE, 2 WR",8.0,"3 DL, 4 LB, 4 DB","Rain Temp: 40° F, Humidity: 95%, Wind: SW 6 mph"
42634,63,2016_16_NYJ_NE,NE,NYJ,1.0,2016-12-24,782.0,2.0,1.0,run,1.0,0.0,,,middle,3.0,3.0,34.0,outdoors,fieldturf,I_FORM,"2 RB, 1 TE, 2 WR",8.0,"3 DL, 4 LB, 4 DB","Rain Temp: 40° F, Humidity: 95%, Wind: SW 6 mph"
42635,64,2016_16_NYJ_NE,NE,NYJ,1.0,2016-12-24,747.0,3.0,1.0,run,0.0,0.0,,,right,3.0,3.0,34.0,outdoors,fieldturf,JUMBO,"6 OL, 2 RB, 2 TE, 0 WR",9.0,"5 DL, 4 LB, 2 DB","Rain Temp: 40° F, Humidity: 95%, Wind: SW 6 mph"
42652,65,2016_16_NYJ_NE,NE,NYJ,75.0,2016-12-24,376.0,1.0,10.0,run,0.0,0.0,,,right,3.0,3.0,38.0,outdoors,fieldturf,I_FORM,"2 RB, 1 TE, 2 WR",7.0,"3 DL, 4 LB, 4 DB","Rain Temp: 40° F, Humidity: 95%, Wind: SW 6 mph"
42653,66,2016_16_NYJ_NE,NE,NYJ,72.0,2016-12-24,338.0,2.0,7.0,pass,0.0,1.0,short,middle,,3.0,3.0,38.0,outdoors,fieldturf,SHOTGUN,"1 RB, 2 TE, 2 WR",7.0,"3 DL, 4 LB, 4 DB","Rain Temp: 40° F, Humidity: 95%, Wind: SW 6 mph"
42654,67,2016_16_NYJ_NE,NE,NYJ,66.0,2016-12-24,301.0,3.0,1.0,run,0.0,0.0,,,left,3.0,3.0,38.0,outdoors,fieldturf,SINGLEBACK,"1 RB, 2 TE, 2 WR",8.0,"3 DL, 4 LB, 4 DB","Rain Temp: 40° F, Humidity: 95%, Wind: SW 6 mph"
45581,1,2016_17_NE_MIA,MIA,NE,75.0,2017-01-01,3600.0,1.0,10.0,pass,0.0,0.0,short,left,,3.0,3.0,0.0,outdoors,grass,SINGLEBACK,"1 RB, 1 TE, 3 WR",6.0,"4 DL, 2 LB, 5 DB","Temp: 80° F, Humidity: 62%, Wind: SE 15 mph"
45582,1,2016_17_NE_MIA,MIA,NE,71.0,2017-01-01,3580.0,2.0,6.0,pass,0.0,1.0,short,right,,3.0,3.0,0.0,outdoors,grass,SHOTGUN,"1 RB, 1 TE, 3 WR",5.0,"4 DL, 2 LB, 5 DB","Temp: 80° F, Humidity: 62%, Wind: SE 15 mph"
45584,3,2016_17_NE_MIA,MIA,NE,71.0,2017-01-01,3520.0,3.0,6.0,run,0.0,1.0,,,right,2.0,3.0,0.0,outdoors,grass,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,"4 DL, 2 LB, 5 DB","Temp: 80° F, Humidity: 62%, Wind: SE 15 mph"
45585,4,2016_17_NE_MIA,MIA,NE,65.0,2017-01-01,3481.0,1.0,10.0,run,0.0,0.0,,,left,2.0,3.0,0.0,outdoors,grass,I_FORM,"2 RB, 1 TE, 2 WR",7.0,"4 DL, 3 LB, 4 DB","Temp: 80° F, Humidity: 62%, Wind: SE 15 mph"
45586,5,2016_17_NE_MIA,MIA,NE,64.0,2017-01-01,3458.0,2.0,9.0,run,0.0,0.0,,,left,2.0,3.0,0.0,outdoors,grass,SINGLEBACK,"1 RB, 1 TE, 3 WR",7.0,"4 DL, 2 LB, 5 DB","Temp: 80° F, Humidity: 62%, Wind: SE 15 mph"
45587,6,2016_17_NE_MIA,MIA,NE,58.0,2017-01-01,3407.0,3.0,3.0,pass,0.0,1.0,short,middle,,2.0,3.0,0.0,outdoors,grass,SHOTGUN,"1 RB, 1 TE, 3 WR",7.0,"4 DL, 2 LB, 5 DB","Temp: 80° F, Humidity: 62%, Wind: SE 15 mph"
45588,7,2016_17_NE_MIA,MIA,NE,38.0,2017-01-01,3365.0,1.0,10.0,run,0.0,0.0,,,left,2.0,3.0,0.0,outdoors,grass,SINGLEBACK,"2 RB, 1 TE, 2 WR",7.0,"4 DL, 3 LB, 4 DB","Temp: 80° F, Humidity: 62%, Wind: SE 15 mph"
45589,8,2016_17_NE_MIA,MIA,NE,33.0,2017-01-01,3328.0,2.0,5.0,pass,0.0,0.0,short,right,,2.0,3.0,0.0,outdoors,grass,SINGLEBACK,"1 RB, 1 TE, 3 WR",6.0,"4 DL, 2 LB, 5 DB","Temp: 80° F, Humidity: 62%, Wind: SE 15 mph"
45590,9,2016_17_NE_MIA,MIA,NE,29.0,2017-01-01,3296.0,3.0,1.0,run,0.0,1.0,,,middle,2.0,3.0,0.0,outdoors,grass,SHOTGUN,"1 RB, 1 TE, 3 WR",7.0,"4 DL, 2 LB, 5 DB","Temp: 80° F, Humidity: 62%, Wind: SE 15 mph"
45591,10,2016_17_NE_MIA,MIA,NE,25.0,2017-01-01,3263.0,1.0,10.0,pass,0.0,0.0,short,middle,,2.0,3.0,0.0,outdoors,grass,SINGLEBACK,"1 RB, 2 TE, 2 WR",7.0,"4 DL, 3 LB, 4 DB","Temp: 80° F, Humidity: 62%, Wind: SE 15 mph"
45592,11,2016_17_NE_MIA,MIA,NE,14.0,2017-01-01,3226.0,1.0,10.0,run,0.0,1.0,,,left,2.0,3.0,0.0,outdoors,grass,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,"4 DL, 2 LB, 5 DB","Temp: 80° F, Humidity: 62%, Wind: SE 15 mph"
45593,12,2016_17_NE_MIA,MIA,NE,6.0,2017-01-01,3186.0,2.0,2.0,run,0.0,1.0,,,middle,2.0,3.0,0.0,outdoors,grass,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,"4 DL, 2 LB, 5 DB","Temp: 80° F, Humidity: 62%, Wind: SE 15 mph"
45594,13,2016_17_NE_MIA,MIA,NE,2.0,2017-01-01,3155.0,1.0,2.0,pass,0.0,0.0,short,right,,2.0,3.0,0.0,outdoors,grass,I_FORM,"6 OL, 2 RB, 2 TE, 0 WR",10.0,"6 DL, 4 LB, 1 DB","Temp: 80° F, Humidity: 62%, Wind: SE 15 mph"
45602,14,2016_17_NE_MIA,MIA,NE,45.0,2017-01-01,3043.0,1.0,10.0,pass,0.0,0.0,deep,right,,2.0,3.0,7.0,outdoors,grass,I_FORM,"2 RB, 1 TE, 2 WR",8.0,"4 DL, 3 LB, 4 DB","Temp: 80° F, Humidity: 62%, Wind: SE 15 mph"
45603,15,2016_17_NE_MIA,MIA,NE,45.0,2017-01-01,3035.0,2.0,10.0,run,0.0,1.0,,,middle,2.0,3.0,7.0,outdoors,grass,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,"4 DL, 2 LB, 5 DB","Temp: 80° F, Humidity: 62%, Wind: SE 15 mph"
45604,16,2016_17_NE_MIA,MIA,NE,26.0,2017-01-01,2997.0,1.0,10.0,run,0.0,1.0,,,right,2.0,3.0,7.0,outdoors,grass,SHOTGUN,"1 RB, 1 TE, 3 WR",5.0,"4 DL, 2 LB, 5 DB","Temp: 80° F, Humidity: 62%, Wind: SE 15 mph"
45605,17,2016_17_NE_MIA,MIA,NE,17.0,2017-01-01,2967.0,2.0,1.0,run,0.0,1.0,,,right,2.0,3.0,7.0,outdoors,grass,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,"4 DL, 2 LB, 5 DB","Temp: 80° F, Humidity: 62%, Wind: SE 15 mph"
45606,18,2016_17_NE_MIA,MIA,NE,14.0,2017-01-01,2936.0,1.0,10.0,pass,0.0,1.0,short,left,,2.0,3.0,7.0,outdoors,grass,SHOTGUN,"1 RB, 1 TE, 3 WR",7.0,"4 DL, 2 LB, 5 DB","Temp: 80° F, Humidity: 62%, Wind: SE 15 mph"
45611,19,2016_17_NE_MIA,MIA,NE,56.0,2017-01-01,2874.0,1.0,10.0,run,0.0,0.0,,,left,2.0,3.0,14.0,outdoors,grass,I_FORM,"2 RB, 1 TE, 2 WR",8.0,"4 DL, 3 LB, 4 DB","Temp: 80° F, Humidity: 62%, Wind: SE 15 mph"
45612,20,2016_17_NE_MIA,MIA,NE,52.0,2017-01-01,2846.0,2.0,6.0,pass,0.0,0.0,short,left,,2.0,3.0,14.0,outdoors,grass,SINGLEBACK,"2 RB, 1 TE, 2 WR",7.0,"4 DL, 3 LB, 4 DB","Temp: 80° F, Humidity: 62%, Wind: SE 15 mph"
45613,21,2016_17_NE_MIA,MIA,NE,46.0,2017-01-01,2824.0,1.0,10.0,run,0.0,0.0,,,right,2.0,3.0,14.0,outdoors,grass,SINGLEBACK,"1 RB, 2 TE, 2 WR",7.0,"4 DL, 3 LB, 4 DB","Temp: 80° F, Humidity: 62%, Wind: SE 15 mph"
45614,22,2016_17_NE_MIA,MIA,NE,38.0,2017-01-01,2786.0,2.0,2.0,pass,0.0,0.0,short,right,,2.0,3.0,14.0,outdoors,grass,SINGLEBACK,"1 RB, 2 TE, 2 WR",6.0,"4 DL, 3 LB, 4 DB","Temp: 80° F, Humidity: 62%, Wind: SE 15 mph"
45615,23,2016_17_NE_MIA,MIA,NE,24.0,2017-01-01,2759.0,1.0,10.0,pass,0.0,1.0,deep,middle,,2.0,3.0,14.0,outdoors,grass,SHOTGUN,"1 RB, 1 TE, 3 WR",7.0,"4 DL, 2 LB, 5 DB","Temp: 80° F, Humidity: 62%, Wind: SE 15 mph"
45616,24,2016_17_NE_MIA,MIA,NE,39.0,2017-01-01,2751.0,2.0,25.0,run,0.0,0.0,,,right,2.0,3.0,14.0,outdoors,grass,I_FORM,"2 RB, 1 TE, 2 WR",7.0,"4 DL, 3 LB, 4 DB","Temp: 80° F, Humidity: 62%, Wind: SE 15 mph"
45617,25,2016_17_NE_MIA,MIA,NE,35.0,2017-01-01,2715.0,3.0,21.0,pass,0.0,1.0,short,left,,2.0,3.0,14.0,outdoors,grass,SHOTGUN,"1 RB, 1 TE, 3 WR",5.0,"4 DL, 2 LB, 5 DB","Temp: 80° F, Humidity: 62%, Wind: SE 15 mph"
45629,26,2016_17_NE_MIA,MIA,NE,90.0,2017-01-01,2500.0,1.0,10.0,run,0.0,1.0,,,left,2.0,3.0,17.0,outdoors,grass,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,"4 DL, 2 LB, 5 DB","Temp: 80° F, Humidity: 62%, Wind: SE 15 mph"
45630,27,2016_17_NE_MIA,MIA,NE,85.0,2017-01-01,2479.0,2.0,5.0,run,0.0,1.0,,,left,2.0,3.0,17.0,outdoors,grass,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,"4 DL, 2 LB, 5 DB","Temp: 80° F, Humidity: 62%, Wind: SE 15 mph"
45631,28,2016_17_NE_MIA,MIA,NE,85.0,2017-01-01,2435.0,3.0,5.0,pass,0.0,1.0,short,middle,,2.0,3.0,17.0,outdoors,grass,EMPTY,"1 RB, 1 TE, 3 WR",5.0,"4 DL, 2 LB, 5 DB","Temp: 80° F, Humidity: 62%, Wind: SE 15 mph"
45632,29,2016_17_NE_MIA,MIA,NE,76.0,2017-01-01,2394.0,1.0,10.0,pass,0.0,1.0,short,middle,,2.0,3.0,17.0,outdoors,grass,EMPTY,"2 RB, 1 TE, 2 WR",5.0,"4 DL, 3 LB, 4 DB","Temp: 80° F, Humidity: 62%, Wind: SE 15 mph"
45633,30,2016_17_NE_MIA,MIA,NE,76.0,2017-01-01,2383.0,2.0,10.0,run,0.0,1.0,,,left,2.0,3.0,17.0,outdoors,grass,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,"4 DL, 2 LB, 5 DB","Temp: 80° F, Humidity: 62%, Wind: SE 15 mph"
45634,31,2016_17_NE_MIA,MIA,NE,64.0,2017-01-01,2346.0,1.0,10.0,pass,0.0,0.0,short,left,,2.0,3.0,17.0,outdoors,grass,I_FORM,"2 RB, 1 TE, 2 WR",7.0,"4 DL, 3 LB, 4 DB","Temp: 80° F, Humidity: 62%, Wind: SE 15 mph"
45635,32,2016_17_NE_MIA,MIA,NE,44.0,2017-01-01,2306.0,1.0,10.0,run,0.0,1.0,,,left,2.0,3.0,17.0,outdoors,grass,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,"4 DL, 2 LB, 5 DB","Temp: 80° F, Humidity: 62%, Wind: SE 15 mph"
45636,33,2016_17_NE_MIA,MIA,NE,44.0,2017-01-01,2267.0,2.0,10.0,pass,0.0,1.0,short,left,,2.0,3.0,17.0,outdoors,grass,EMPTY,"1 RB, 1 TE, 3 WR",5.0,"4 DL, 2 LB, 5 DB","Temp: 80° F, Humidity: 62%, Wind: SE 15 mph"
45638,34,2016_17_NE_MIA,MIA,NE,29.0,2017-01-01,2221.0,1.0,10.0,run,0.0,1.0,,,middle,2.0,3.0,17.0,outdoors,grass,SHOTGUN,"1 RB, 1 TE, 3 WR",5.0,"4 DL, 2 LB, 5 DB","Temp: 80° F, Humidity: 62%, Wind: SE 15 mph"
45639,35,2016_17_NE_MIA,MIA,NE,26.0,2017-01-01,2185.0,2.0,7.0,pass,0.0,0.0,short,right,,2.0,3.0,17.0,outdoors,grass,I_FORM,"2 RB, 0 TE, 3 WR",7.0,"4 DL, 3 LB, 4 DB","Temp: 80° F, Humidity: 62%, Wind: SE 15 mph"
45640,36,2016_17_NE_MIA,MIA,NE,17.0,2017-01-01,2150.0,1.0,10.0,pass,0.0,1.0,short,left,,2.0,3.0,17.0,outdoors,grass,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,"4 DL, 2 LB, 5 DB","Temp: 80° F, Humidity: 62%, Wind: SE 15 mph"
45642,37,2016_17_NE_MIA,MIA,NE,7.0,2017-01-01,2093.0,1.0,7.0,run,0.0,1.0,,,left,2.0,3.0,17.0,outdoors,grass,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,"4 DL, 2 LB, 5 DB","Temp: 80° F, Humidity: 62%, Wind: SE 15 mph"
45643,38,2016_17_NE_MIA,MIA,NE,8.0,2017-01-01,2054.0,2.0,8.0,pass,0.0,1.0,short,right,,2.0,3.0,17.0,outdoors,grass,PISTOL,"1 RB, 2 TE, 2 WR",6.0,"4 DL, 3 LB, 4 DB","Temp: 80° F, Humidity: 62%, Wind: SE 15 mph"
45644,39,2016_17_NE_MIA,MIA,NE,8.0,2017-01-01,2011.0,3.0,8.0,pass,0.0,1.0,short,right,,2.0,3.0,17.0,outdoors,grass,SHOTGUN,"1 RB, 1 TE, 3 WR",5.0,"4 DL, 2 LB, 5 DB","Temp: 80° F, Humidity: 62%, Wind: SE 15 mph"
45662,40,2016_17_NE_MIA,MIA,NE,57.0,2017-01-01,1823.0,1.0,10.0,pass,0.0,1.0,short,right,,2.0,1.0,13.0,outdoors,grass,PISTOL,"1 RB, 1 TE, 3 WR",6.0,"4 DL, 2 LB, 5 DB","Temp: 80° F, Humidity: 62%, Wind: SE 15 mph"
45663,41,2016_17_NE_MIA,MIA,NE,57.0,2017-01-01,1819.0,2.0,10.0,pass,0.0,1.0,short,left,,2.0,1.0,13.0,outdoors,grass,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,"4 DL, 2 LB, 5 DB","Temp: 80° F, Humidity: 62%, Wind: SE 15 mph"
45665,42,2016_17_NE_MIA,MIA,NE,43.0,2017-01-01,1813.0,1.0,10.0,pass,0.0,1.0,short,left,,1.0,1.0,13.0,outdoors,grass,PISTOL,"1 RB, 1 TE, 3 WR",6.0,"4 DL, 2 LB, 5 DB","Temp: 80° F, Humidity: 62%, Wind: SE 15 mph"
45666,43,2016_17_NE_MIA,MIA,NE,35.0,2017-01-01,1808.0,2.0,2.0,pass,0.0,1.0,short,right,,1.0,1.0,13.0,outdoors,grass,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,"4 DL, 2 LB, 5 DB","Temp: 80° F, Humidity: 62%, Wind: SE 15 mph"
45685,44,2016_17_NE_MIA,MIA,NE,80.0,2017-01-01,1415.0,1.0,10.0,pass,0.0,1.0,short,left,,3.0,3.0,6.0,outdoors,grass,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,"4 DL, 2 LB, 5 DB","Temp: 80° F, Humidity: 62%, Wind: SE 15 mph"
45687,45,2016_17_NE_MIA,MIA,NE,84.0,2017-01-01,1360.0,2.0,14.0,pass,0.0,1.0,short,right,,3.0,3.0,6.0,outdoors,grass,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,"4 DL, 2 LB, 5 DB","Temp: 80° F, Humidity: 62%, Wind: SE 15 mph"
45688,46,2016_17_NE_MIA,MIA,NE,77.0,2017-01-01,1325.0,3.0,7.0,pass,0.0,1.0,short,left,,3.0,3.0,6.0,outdoors,grass,SHOTGUN,"2 RB, 0 TE, 3 WR",7.0,"4 DL, 2 LB, 5 DB","Temp: 80° F, Humidity: 62%, Wind: SE 15 mph"
45695,47,2016_17_NE_MIA,MIA,NE,91.0,2017-01-01,1163.0,1.0,10.0,run,0.0,1.0,,,middle,3.0,3.0,13.0,outdoors,grass,SHOTGUN,"1 RB, 1 TE, 3 WR",7.0,"4 DL, 2 LB, 5 DB","Temp: 80° F, Humidity: 62%, Wind: SE 15 mph"
45696,48,2016_17_NE_MIA,MIA,NE,92.0,2017-01-01,1136.0,2.0,11.0,pass,0.0,1.0,short,left,,3.0,3.0,13.0,outdoors,grass,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,"4 DL, 2 LB, 5 DB","Temp: 80° F, Humidity: 62%, Wind: SE 15 mph"
45697,49,2016_17_NE_MIA,MIA,NE,92.0,2017-01-01,1130.0,3.0,11.0,pass,0.0,1.0,short,left,,3.0,3.0,13.0,outdoors,grass,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,"4 DL, 2 LB, 5 DB","Temp: 80° F, Humidity: 62%, Wind: SE 15 mph"
45703,50,2016_17_NE_MIA,MIA,NE,84.0,2017-01-01,992.0,1.0,10.0,pass,0.0,1.0,short,middle,,3.0,3.0,13.0,outdoors,grass,SHOTGUN,"1 RB, 1 TE, 3 WR",7.0,"4 DL, 2 LB, 5 DB","Temp: 80° F, Humidity: 62%, Wind: SE 15 mph"
45704,51,2016_17_NE_MIA,MIA,NE,84.0,2017-01-01,988.0,2.0,10.0,pass,0.0,0.0,short,left,,3.0,3.0,13.0,outdoors,grass,SINGLEBACK,"1 RB, 1 TE, 3 WR",7.0,"4 DL, 2 LB, 5 DB","Temp: 80° F, Humidity: 62%, Wind: SE 15 mph"
