name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
jacksonville,2016-09-01,84.6,76.7,80.3,94.9,76.7,84.3,74.5,82.5,0.085,100,12.5,rain,0,0,34.8,16.2,156.6,1012.2,86,9.6,96,8.2,4,,2016-09-01T07:03:34,2016-09-01T19:48:48,0,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"72206593837,KNIP,KCRG"
jacksonville,2016-09-02,92.7,75.8,83.5,98.8,75.8,87.9,73.6,73.9,1.431,100,54.17,rain,0,0,46.8,30.5,208.9,1008.5,88.4,8,184.9,16.1,6,,2016-09-02T07:04:07,2016-09-02T19:47:36,0.04,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"72206593837,KNIP,KCRG"
jacksonville,2016-09-03,84.6,75.8,79.4,92,75.8,81.9,73.6,83.1,0.376,100,25,rain,0,0,,11.4,38.8,1016.1,89.7,9.2,142.9,12.4,5,,2016-09-03T07:04:41,2016-09-03T19:46:24,0.07,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"72206593837,KNIP,KCRG"
jacksonville,2016-09-04,87.5,77,80.9,94.6,77,83.9,73.7,79.6,0.501,100,16.67,rain,0,0,21.9,14.4,46.9,1018.9,82.1,8.8,139.7,12.3,5,,2016-09-04T07:05:14,2016-09-04T19:45:11,0.11,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"72206593837,KNIP,KCRG"
jacksonville,2016-09-05,87.5,76.9,82.2,88.8,76.9,83.9,67,61.1,0,0,0,,0,0,23,15.8,54.9,1021,57.5,9.9,258,22.3,9,,2016-09-05T07:05:47,2016-09-05T19:43:57,0.14,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72206593837,KNIP,KCRG"
jacksonville,2016-09-06,87.2,69,79.1,89.2,69,79.8,65.4,64.2,0,0,0,,0,0,16.1,9.8,58.6,1021.8,18.8,9.9,294.7,25.5,9,,2016-09-06T07:06:20,2016-09-06T19:42:44,0.17,Clear,Clear conditions throughout the day.,clear-day,"72206593837,KNIP,KCRG"
jacksonville,2016-09-07,90.3,70.7,80.6,93.5,70.7,81.9,67.2,65.9,0,0,0,,0,0,,9.1,86.9,1021.5,12.6,9.9,294.7,25.5,9,,2016-09-07T07:06:53,2016-09-07T19:41:30,0.2,Clear,Clear conditions throughout the day.,clear-day,"72206593837,KNIP,KCRG"
jacksonville,2016-09-08,91.3,69.8,80.8,90.7,69.8,80.9,64.3,61.1,0,0,0,,0,0,,11.8,104.1,1019.1,11.2,9.6,300.2,25.8,10,,2016-09-08T07:07:26,2016-09-08T19:40:15,0.24,Clear,Clear conditions throughout the day.,clear-day,"72206593837,KNIP,KCRG"
jacksonville,2016-09-09,91.3,69.8,80.8,91.9,69.8,82,66.5,64.1,0,0,0,,0,0,17.2,11.4,84.7,1017.9,35,9.8,287.5,24.8,9,,2016-09-09T07:07:59,2016-09-09T19:39:01,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72206593837,KNIP,KCRG"
jacksonville,2016-09-10,93.1,76.9,83.7,98,76.9,87.8,71.9,69.1,0,0,0,,0,0,,12.4,96.6,1018.2,38.8,9.9,276.9,23.7,9,,2016-09-10T07:08:32,2016-09-10T19:37:46,0.3,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72206593837,KNIP,KCRG"
jacksonville,2016-09-11,93.1,77.7,84.3,101.5,77.7,89.7,73.5,71.5,0,0,0,,0,0,,14,116.1,1018.3,36.8,9.7,254.3,22,9,,2016-09-11T07:09:05,2016-09-11T19:36:31,0.33,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72206593837,KNIP,KCRG"
jacksonville,2016-09-12,90.6,79.4,83.4,99.5,79.4,89.1,74.2,74.3,0.118,100,8.33,rain,0,0,37.8,13.7,90.4,1017.3,71.3,9.8,147.1,12.8,5,,2016-09-12T07:09:38,2016-09-12T19:35:16,0.37,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"72206593837,KNIP,KCRG"
jacksonville,2016-09-13,83.9,77,79.8,90.9,77,82.3,74.3,83.4,0.806,100,58.33,rain,0,0,35.3,23.8,70.4,1015.8,80.3,8.4,53.5,4.7,2,,2016-09-13T07:10:11,2016-09-13T19:34:00,0.4,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"72206593837,KNIP,KCRG"
jacksonville,2016-09-14,88.9,75.6,81.1,95.8,75.6,84.3,72.8,77.5,0.161,100,16.67,rain,0,0,23.5,17.2,254.2,1015.2,87.2,8.7,223.4,19.2,7,,2016-09-14T07:10:44,2016-09-14T19:32:45,0.43,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"72206593837,KNIP,KCRG"
jacksonville,2016-09-15,87.5,74.9,80.1,93.1,74.9,82.6,70.9,74.1,0,0,0,,0,0,18.3,12.3,1.8,1016.6,52.7,9.9,223.5,19.3,8,,2016-09-15T07:11:17,2016-09-15T19:31:29,0.46,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72206593837,KNIP,KCRG"
jacksonville,2016-09-16,87.4,77.1,81,95.3,77.1,85.2,73.7,79.1,0.107,100,20.83,rain,0,0,24,16,30.4,1017.5,66.7,9.7,262.3,22.7,9,,2016-09-16T07:11:50,2016-09-16T19:30:13,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"72206593837,KNIP,KCRG"
jacksonville,2016-09-17,88.9,78.4,83.5,97.4,78.4,89.4,73.9,73.4,0,0,0,,0,0,18.3,13.1,40,1017.3,64.7,9.8,263.9,22.8,9,,2016-09-17T07:12:23,2016-09-17T19:28:57,0.53,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72206593837,KNIP,KCRG"
jacksonville,2016-09-18,92,76.4,83.2,97.4,76.4,87.3,73,73.4,0,0,0,,0,0,,9.2,24.5,1015.3,60.6,9.2,257.7,22.4,9,,2016-09-18T07:12:56,2016-09-18T19:27:42,0.57,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72206593837,KNIP,KCRG"
jacksonville,2016-09-19,92,76.7,82.9,99.8,76.7,86.8,73.2,73.5,0.153,100,8.33,rain,0,0,19.7,10.2,233.1,1014.2,74.2,9.5,155.4,13.4,5,,2016-09-19T07:13:29,2016-09-19T19:26:26,0.6,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"72206593837,KNIP,KCRG"
jacksonville,2016-09-20,89.2,74.3,80.6,97.9,74.3,84.5,73,78.6,0.172,100,4.17,rain,0,0,,13.9,40.7,1014.8,71.2,9.9,179.7,15.6,6,,2016-09-20T07:14:02,2016-09-20T19:25:10,0.64,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"72206593837,KNIP,KCRG"
jacksonville,2016-09-21,88.2,76.4,81.8,92.5,76.4,84.3,70.5,69.5,0,0,0,,0,0,,10.3,8.9,1015.3,49.1,9.9,252,21.9,9,,2016-09-21T07:14:36,2016-09-21T19:23:54,0.67,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72206593837,KNIP,KCRG"
jacksonville,2016-09-22,87.8,76.4,81.3,92.2,76.4,83.1,70.5,70.9,0.014,100,4.17,rain,0,0,,11.4,336.5,1015.2,83,9.9,249.6,21.4,8,,2016-09-22T07:15:09,2016-09-22T19:22:38,0.71,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"72206593837,KNIP,KCRG"
jacksonville,2016-09-23,90.4,74.6,81.6,95.9,74.6,84.4,70.8,71.1,0,0,0,,0,0,,10.2,20.5,1015.8,43.5,9.8,243.6,21,9,,2016-09-23T07:15:43,2016-09-23T19:21:23,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72206593837,KNIP,KCRG"
jacksonville,2016-09-24,91.6,74.8,82.3,96.7,74.8,85.6,71.4,71,0,0,0,,0,0,,13.1,46,1016.6,32.7,9.8,178.5,15.5,6,,2016-09-24T07:16:17,2016-09-24T19:20:07,0.78,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72206593837,KNIP,KCRG"
jacksonville,2016-09-25,89.2,76.5,82.4,95.3,76.5,86.2,72,72,0,0,0,,0,0,,13.4,36.6,1016.6,48.2,9.8,163.5,13.9,6,,2016-09-25T07:16:51,2016-09-25T19:18:52,0.81,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72206593837,KNIP,KCRG"
jacksonville,2016-09-26,88.2,75.8,81.5,93.9,75.8,84.6,72.2,74.3,0.003,100,4.17,rain,0,0,16.1,15.5,9.2,1015,72.2,9.7,138,11.9,6,,2016-09-26T07:17:25,2016-09-26T19:17:37,0.85,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"72206593837,KNIP,KCRG"
jacksonville,2016-09-27,88.9,73.8,80.7,93.3,73.8,83,70.6,72.8,0,0,0,,0,0,,7.5,10.4,1013,50.6,9.9,239.4,20.7,8,,2016-09-27T07:17:59,2016-09-27T19:16:22,0.88,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72206593837,KNIP,KCRG"
jacksonville,2016-09-28,89.7,75.6,81.7,93.6,75.6,84.2,70.9,70.9,0,0,0,,0,0,21.9,12.5,226.4,1014.4,46.3,9.9,209,18.2,8,,2016-09-28T07:18:34,2016-09-28T19:15:07,0.92,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72206593837,KNIP,KCRG"
jacksonville,2016-09-29,91.1,75.1,82,98.5,75.1,85.6,71.2,70.8,0,0,0,,0,0,,12.9,199.5,1015,55.1,9.9,182.3,15.6,7,,2016-09-29T07:19:08,2016-09-29T19:13:53,0.95,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72206593837,KNIP,KCRG"
jacksonville,2016-09-30,91.3,74.9,82.3,91.5,74.9,83.1,67.6,64.1,0,0,0,,0,0,,9.9,238.8,1015.4,32.6,9.8,237.9,20.5,8,,2016-09-30T07:19:43,2016-09-30T19:12:38,0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72206593837,KNIP,KCRG"
jacksonville,2016-10-01,88.1,72.8,80.5,90.2,72.8,81.4,61.9,54,0,0,0,,0,0,,10.9,13,1016.3,38.5,9.9,247.9,21.4,9,,2016-10-01T07:20:18,2016-10-01T19:11:25,0.02,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72206593837,KNIP,KCRG"
jacksonville,2016-10-02,88.2,75.4,81.6,94.3,75.4,84.4,71,71.4,0,0,0,,0,0,,13.4,92.4,1015.7,66.7,9.7,182.4,15.8,7,,2016-10-02T07:20:54,2016-10-02T19:10:11,0.05,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72206593837,KNIP,KCRG"
jacksonville,2016-10-03,86.3,76,80.4,90,76,81.9,70.4,72.7,0.054,100,4.17,rain,0,0,23,13.4,80.8,1013.4,67.7,9.8,96.2,8.3,3,,2016-10-03T07:21:30,2016-10-03T19:08:58,0.09,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"72206593837,KNIP,KCRG"
jacksonville,2016-10-04,86.8,75.3,78.5,90.6,75.3,79.6,71.5,79.7,0.485,100,41.67,rain,0,0,31.1,18.7,33.9,1013.1,90,8.7,139.5,12.1,5,,2016-10-04T07:22:06,2016-10-04T19:07:45,0.12,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"72206593837,KNIP,KCRG"
jacksonville,2016-10-05,78.8,73.1,75.7,78.8,73.1,75.7,72,88.4,0.354,100,37.5,rain,0,0,27.3,19.9,13.8,1013.8,97.7,6.6,180.8,15.4,7,,2016-10-05T07:22:42,2016-10-05T19:06:33,0.15,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"72206593837,KNIP,KCRG"
jacksonville,2016-10-06,77,73.9,75.3,77,73.9,75.3,73,92.8,0.787,100,62.5,rain,0,0,36.2,23.4,20.9,1012.9,100,3.9,81.4,7.1,3,,2016-10-06T07:23:18,2016-10-06T19:05:21,0.19,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"72206593837,KNIP,KCRG"
jacksonville,2016-10-07,78.4,75.2,77.2,78.4,75.2,77.2,74.1,90.4,6.047,100,75,rain,0,0,62.8,47.2,348.6,998.2,100,4.7,67.8,5.8,3,,2016-10-07T07:23:55,2016-10-07T19:04:10,0.22,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"72206593837,KNIP,KCRG"
jacksonville,2016-10-08,87.5,74.3,79.8,90,74.3,81.4,68.5,69.6,0.063,100,8.33,rain,0,0,44.6,26.1,276.2,1005.5,80.7,9.5,224.7,19.3,8,,2016-10-08T07:24:32,2016-10-08T19:02:59,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"72206593837,KNIP,KCRG"
jacksonville,2016-10-09,81.7,70.1,76.6,81.6,70.1,76.6,61.6,60.8,0,0,0,,0,0,21.9,14.5,12.3,1016.7,33.7,9.9,252.6,21.8,9,,2016-10-09T07:25:10,2016-10-09T19:01:49,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72206593837,KNIP,KCRG"
jacksonville,2016-10-10,77.8,68.9,73.2,77.8,68.9,73.2,55.8,54.7,0,0,0,,0,0,27.7,21,28.8,1022,42.3,9.9,232.9,20.2,8,,2016-10-10T07:25:48,2016-10-10T19:00:40,0.32,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"72206593837,KNIP,KCRG"
jacksonville,2016-10-11,77.3,67.7,72.7,77.3,67.7,72.7,61.2,67.2,0,0,0,,0,0,31.1,22.3,11.2,1022.7,88.4,9.9,201,17.3,7,,2016-10-11T07:26:26,2016-10-11T18:59:31,0.35,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72206593837,KNIP,KCRG"
jacksonville,2016-10-12,79.5,69.4,74.5,79.5,69.4,74.5,66,75,0,0,0,,0,0,30,19.8,13.8,1020,94.7,9.9,206.3,17.8,7,,2016-10-12T07:27:04,2016-10-12T18:58:22,0.38,Overcast,Cloudy skies throughout the day.,cloudy,"72206593837,KNIP,KCRG"
jacksonville,2016-10-13,81.3,72.6,76.1,83.3,72.6,76.4,65.1,69.6,0,0,0,,0,0,21.9,13.1,19.8,1019.2,61.4,9.9,234.8,20.2,8,,2016-10-13T07:27:43,2016-10-13T18:57:15,0.42,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72206593837,KNIP,KCRG"
jacksonville,2016-10-14,83.9,65.3,75,84.9,65.3,75.5,64.6,71.3,0,0,0,,0,0,20.8,13.4,27.6,1021.1,40.8,9.9,220.1,19,8,,2016-10-14T07:28:22,2016-10-14T18:56:08,0.45,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72206593837,KNIP,KCRG"
jacksonville,2016-10-15,83.4,72.1,77.7,87.3,72.1,79,68.9,75.1,0,0,0,,0,0,27.1,16.5,67.4,1021.3,70.2,9.8,211.7,18.3,7,,2016-10-15T07:29:02,2016-10-15T18:55:01,0.48,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72206593837,KNIP,KCRG"
jacksonville,2016-10-16,84.3,73.3,78.2,86.2,73.3,78.9,66.7,68.8,0.009,100,4.17,rain,0,0,18.3,14.7,59.8,1018.9,61.1,9.7,220.8,19.2,8,,2016-10-16T07:29:42,2016-10-16T18:53:56,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"72206593837,KNIP,KCRG"
jacksonville,2016-10-17,84.1,72.3,77.8,85.9,72.3,78.5,68.8,75.5,0.08,100,8.33,rain,0,0,20.8,13.9,42.3,1016.4,26.2,9.8,224.5,19.3,8,,2016-10-17T07:30:22,2016-10-17T18:52:51,0.55,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"72206593837,KNIP,KCRG"
jacksonville,2016-10-18,85.4,70.6,77.3,88,70.6,78.1,67.9,74,0,0,0,,0,0,,11.5,61.4,1016.9,24.8,9.8,219.7,19,8,,2016-10-18T07:31:03,2016-10-18T18:51:48,0.59,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72206593837,KNIP,KCRG"
jacksonville,2016-10-19,83.7,67,76.1,85,67,76.5,66.1,72.9,0,0,0,,0,0,,13.4,60.2,1017.8,41.8,9.7,226.3,19.5,8,,2016-10-19T07:31:45,2016-10-19T18:50:45,0.62,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"72206593837,KNIP,KCRG"
jacksonville,2016-10-20,81.3,72.3,75.8,84,72.3,76,69.6,81.5,0,0,0,,0,0,18.3,14.2,16.1,1015.1,55,9.8,210.9,18.2,7,,2016-10-20T07:32:26,2016-10-20T18:49:43,0.65,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72206593837,KNIP,KCRG"
jacksonville,2016-10-21,86.7,66.3,75.1,88.2,66.3,75.3,61.5,67.1,0,0,0,,0,0,25.3,17.1,302.4,1009.9,47,7.6,212.7,18.4,8,,2016-10-21T07:33:08,2016-10-21T18:48:41,0.69,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72206593837,KNIP,KCRG"
jacksonville,2016-10-22,73.3,56.8,64.9,73.3,56.8,64.9,42.6,45.3,0,0,0,,0,0,26.4,17.5,323.5,1015.2,5.1,9.9,233.8,20.2,8,,2016-10-22T07:33:51,2016-10-22T18:47:41,0.75,Clear,Clear conditions throughout the day.,clear-day,"72206593837,KNIP,KCRG"
jacksonville,2016-10-23,73.3,54.7,63.4,73.3,54.7,63.4,45.4,53.2,0,0,0,,0,0,20.8,12,5.6,1022.5,1.7,9.9,232.3,20.1,8,,2016-10-23T07:34:34,2016-10-23T18:46:42,0.76,Clear,Clear conditions throughout the day.,clear-day,"72206593837,KNIP,KCRG"
jacksonville,2016-10-24,78.8,52.6,65.6,78.8,52.6,65.6,48,57.3,0,0,0,,0,0,,5.8,349.2,1023.3,37.6,9.9,226.1,19.6,8,,2016-10-24T07:35:17,2016-10-24T18:45:44,0.79,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72206593837,KNIP,KCRG"
jacksonville,2016-10-25,79.5,56,68.4,79.5,56,68.4,55.6,65.3,0,0,0,,0,0,,12.1,23.5,1022.5,63.6,9.9,202,17.4,7,,2016-10-25T07:36:01,2016-10-25T18:44:47,0.83,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72206593837,KNIP,KCRG"
jacksonville,2016-10-26,82.3,70.1,75.9,83.7,70.1,76.3,66,72.7,0,0,0,,0,0,21.9,13.2,50,1023.7,51.7,9.7,191.8,16.7,7,,2016-10-26T07:36:45,2016-10-26T18:43:51,0.86,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72206593837,KNIP,KCRG"
jacksonville,2016-10-27,81.6,70.3,75.6,82.3,70.3,75.9,62.2,63.9,0,0,0,,0,0,21.9,15.5,70.4,1023.6,62,9.9,169.9,14.5,7,,2016-10-27T07:37:29,2016-10-27T18:42:56,0.89,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72206593837,KNIP,KCRG"
jacksonville,2016-10-28,81.3,67.9,74.1,82.6,67.9,74.3,65,74.6,0,0,0,,0,0,18.3,13.2,28.2,1022.2,64.5,9.8,140.1,12.2,5,,2016-10-28T07:38:14,2016-10-28T18:42:02,0.93,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72206593837,KNIP,KCRG"
jacksonville,2016-10-29,81.3,69.8,74.4,83.6,69.8,74.7,68.1,81.6,0,0,0,,0,0,20.8,14.4,39,1021.7,45.1,9.7,206.5,18,7,,2016-10-29T07:39:00,2016-10-29T18:41:09,0.96,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72206593837,KNIP,KCRG"
jacksonville,2016-10-30,83.3,70.5,75.1,84.9,70.5,75.5,67.5,79,0,0,0,,0,0,,10.5,32.8,1019.9,52.2,8.4,196.8,17,7,,2016-10-30T07:39:46,2016-10-30T18:40:17,0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72206593837,KNIP,KCRG"
jacksonville,2016-10-31,86.3,64,73.1,85.2,64,73,62.5,73.1,0,0,0,,0,0,,8,52.2,1018.3,25.5,7.8,208.6,18,8,,2016-10-31T07:40:32,2016-10-31T18:39:27,0.03,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"72206593837,KNIP,KCRG"
jacksonville,2016-11-01,82.9,66.7,73.8,84.1,66.7,74.2,66.3,78.5,0,0,0,,0,0,20.8,13.1,34.6,1021.1,46.2,8.8,193.5,16.8,7,,2016-11-01T07:41:18,2016-11-01T18:38:38,0.07,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72206593837,KNIP,KCRG"
jacksonville,2016-11-02,81.6,72.6,76.6,83.4,72.6,77,67.1,73.7,0.076,100,12.5,rain,0,0,21.9,14.5,61.5,1023.5,77.4,9.7,177,15.2,6,,2016-11-02T07:42:05,2016-11-02T18:37:50,0.1,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"72206593837,KNIP,KCRG"
jacksonville,2016-11-03,78.5,69.7,73.3,78.5,69.7,73.3,66.8,80.8,0.019,100,4.17,rain,0,0,,9.9,13.2,1022,83.4,9.8,157.6,13.5,6,,2016-11-03T07:42:53,2016-11-03T18:37:04,0.13,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"72206593837,KNIP,KCRG"
jacksonville,2016-11-04,85,65,72.8,85.3,65,73,63.3,74.5,0,0,0,,0,0,29.5,21.5,3.3,1018.2,48.1,9.6,178.5,15.4,7,,2016-11-04T07:43:40,2016-11-04T18:36:18,0.17,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72206593837,KNIP,KCRG"
jacksonville,2016-11-05,73.5,64.6,69.6,73.5,64.6,69.6,56.1,62.6,0,0,0,,0,0,30,19.5,26.7,1022.2,44.6,9.9,201.7,17.3,7,,2016-11-05T07:44:28,2016-11-05T18:35:35,0.2,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72206593837,KNIP,KCRG"
jacksonville,2016-11-06,73.9,62.2,67.6,73.9,62.2,67.6,60.4,77.9,0.015,100,8.33,rain,0,0,,13.6,6.7,1023.2,85,9.7,157.5,14,6,,2016-11-06T06:45:17,2016-11-06T17:34:52,0.23,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"72206593837,KNIP,KCRG"
jacksonville,2016-11-07,77.5,67.5,71.3,77.5,67.5,71.3,59.5,67.2,0,0,0,,0,0,27,18.4,33.2,1023.9,60.6,9.9,139.9,12.1,6,,2016-11-07T06:46:05,2016-11-07T17:34:11,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72206593837,KNIP,KCRG"
jacksonville,2016-11-08,74.4,61.8,68.1,74.4,61.8,68.1,58.7,72.7,0,0,0,,0,0,24.2,16,21.9,1022.2,64.3,9.9,163.9,14.1,7,,2016-11-08T06:46:54,2016-11-08T17:33:31,0.3,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72206593837,KNIP,KCRG"
jacksonville,2016-11-09,72.6,63.8,67.4,72.6,63.8,67.4,60.7,79.4,0.009,100,4.17,rain,0,0,,9.2,304.9,1018.1,76.7,9.9,105.2,9.1,4,,2016-11-09T06:47:44,2016-11-09T17:32:53,0.34,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"72206593837,KNIP,KCRG"
jacksonville,2016-11-10,71.2,56.4,63.4,71.2,56.4,63.4,51.7,66.7,0,0,0,,0,0,,13.1,7.9,1020.3,16.7,9.9,190.8,16.5,7,,2016-11-10T06:48:33,2016-11-10T17:32:16,0.37,Clear,Clear conditions throughout the day.,clear-day,"72206593837,KNIP,KCRG"
jacksonville,2016-11-11,75.3,50.7,62.6,75.3,50.7,62.6,47.2,62.2,0,0,0,,0,0,,11.4,268.7,1017.7,37.5,9.6,172,15,7,,2016-11-11T06:49:23,2016-11-11T17:31:41,0.4,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72206593837,KNIP,KCRG"
jacksonville,2016-11-12,73.5,58,65.4,73.5,58,65.4,53.9,67.5,0,0,0,,0,0,25.3,17.8,3.1,1018.4,83.1,8.7,135.8,11.7,5,,2016-11-12T06:50:13,2016-11-12T17:31:07,0.44,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72206593837,KNIP,KCRG"
jacksonville,2016-11-13,72.1,61.2,65.5,72.1,61.2,65.5,58.7,78.9,0,0,0,,0,0,,15.4,12.6,1019.3,88.8,9.7,159.2,13.7,7,,2016-11-13T06:51:03,2016-11-13T17:30:35,0.47,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72206593837,KNIP,KCRG"
jacksonville,2016-11-14,66.1,53.7,58.9,66.1,53.7,58.9,50.7,74.5,0,0,0,,0,0,,10,340,1017.4,67.5,9.9,143.1,12.3,7,,2016-11-14T06:51:53,2016-11-14T17:30:04,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72206593837,KNIP,KCRG"
jacksonville,2016-11-15,72.8,50.5,61.2,72.8,50.5,61.2,48.4,66.3,0,0,0,,0,0,,7.2,20.4,1014.9,14,9.4,187.1,16.2,7,,2016-11-15T06:52:44,2016-11-15T17:29:35,0.54,Clear,Clear conditions throughout the day.,clear-day,"72206593837,KNIP,KCRG"
jacksonville,2016-11-16,75.1,54.4,62.9,75.1,54.4,62.9,47.5,60.4,0,0,0,,0,0,,7.8,331.6,1014.7,5,9.6,183.4,15.8,7,,2016-11-16T06:53:35,2016-11-16T17:29:08,0.57,Clear,Clear conditions throughout the day.,clear-day,"72206593837,KNIP,KCRG"
jacksonville,2016-11-17,76.8,51.8,62.5,76.8,51.8,62.5,49.3,65.9,0,0,0,,0,0,,9.9,45.5,1019,0,8.7,184.1,15.9,7,,2016-11-17T06:54:25,2016-11-17T17:28:42,0.6,Clear,Clear conditions throughout the day.,clear-day,"72206593837,KNIP,KCRG"
jacksonville,2016-11-18,76.8,53.4,63.5,76.8,53.4,63.5,52.3,70.9,0,0,0,,0,0,,8.6,19.1,1021.8,0.3,7.7,182.2,15.8,7,,2016-11-18T06:55:16,2016-11-18T17:28:18,0.64,Clear,Clear conditions throughout the day.,clear-day,"72206593837,KNIP,KCRG"
jacksonville,2016-11-19,78.8,53.4,65.6,78.8,53.4,65.6,52,65.2,0,0,0,,0,0,28.2,23.9,299,1020,23.6,8.2,179.1,15.5,7,,2016-11-19T06:56:07,2016-11-19T17:27:55,0.67,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"72206593837,KNIP,KCRG"
jacksonville,2016-11-20,63.6,45.3,54.3,63.6,40.6,53,26.5,34.7,0,0,0,,0,0,31.1,20.7,325.9,1021.3,0,9.9,193.3,16.9,7,,2016-11-20T06:56:57,2016-11-20T17:27:34,0.71,Clear,Clear conditions throughout the day.,clear-day,"72206593837,KNIP,KCRG"
jacksonville,2016-11-21,65.8,44.2,53.1,65.8,38.8,51.9,25.9,36.7,0,0,0,,0,0,,13.1,320.8,1020.2,1.7,9.7,189.4,16.3,7,,2016-11-21T06:57:48,2016-11-21T17:27:15,0.75,Clear,Clear conditions throughout the day.,clear-day,"72206593837,KNIP,KCRG"
