,play_sequence_num,game_id,home_team,away_team,yardline_100,game_date,game_seconds_remaining,down,ydstogo,play_type,no_huddle,shotgun,pass_length,pass_location,run_location,posteam_timeouts_remaining,defteam_timeouts_remaining,score_differential,roof,surface,offense_formation,offense_personnel,defenders_in_box,defense_personnel
1769,1,2016_01_NE_ARI,ARI,NE,75.0,2016-09-11,3600.0,1.0,10.0,run,0.0,0.0,,,left,3.0,3.0,0.0,closed,grass,I_FORM,"1 RB, 2 TE, 2 WR",7.0,"4 DL, 3 LB, 4 DB"
1770,3,2016_01_NE_ARI,ARI,NE,73.0,2016-09-11,3565.0,2.0,8.0,pass,0.0,1.0,short,left,,3.0,3.0,0.0,closed,grass,SHOTGUN,"1 RB, 2 TE, 2 WR",8.0,"4 DL, 2 LB, 5 DB"
1771,4,2016_01_NE_ARI,ARI,NE,60.0,2016-09-11,3525.0,1.0,10.0,pass,0.0,1.0,deep,left,,3.0,3.0,0.0,closed,grass,PISTOL,"1 RB, 1 TE, 3 WR",7.0,"4 DL, 2 LB, 5 DB"
1772,5,2016_01_NE_ARI,ARI,NE,60.0,2016-09-11,3520.0,2.0,10.0,run,0.0,1.0,,,right,3.0,3.0,0.0,closed,grass,SHOTGUN,"1 RB, 2 TE, 2 WR",7.0,"4 DL, 2 LB, 5 DB"
1773,6,2016_01_NE_ARI,ARI,NE,62.0,2016-09-11,3483.0,3.0,12.0,pass,0.0,1.0,short,middle,,3.0,3.0,0.0,closed,grass,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,"3 DL, 2 LB, 6 DB"
1789,7,2016_01_NE_ARI,ARI,NE,89.0,2016-09-11,3149.0,1.0,10.0,pass,0.0,0.0,deep,left,,3.0,3.0,-7.0,closed,grass,SINGLEBACK,"1 RB, 2 TE, 2 WR",8.0,"4 DL, 3 LB, 4 DB"
1790,8,2016_01_NE_ARI,ARI,NE,50.0,2016-09-11,3122.0,1.0,10.0,run,0.0,1.0,,,middle,3.0,3.0,-7.0,closed,grass,SHOTGUN,"2 RB, 0 TE, 3 WR",7.0,"4 DL, 2 LB, 5 DB"
1791,9,2016_01_NE_ARI,ARI,NE,47.0,2016-09-11,3086.0,2.0,7.0,pass,0.0,1.0,short,right,,3.0,3.0,-7.0,closed,grass,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,"4 DL, 2 LB, 5 DB"
1792,10,2016_01_NE_ARI,ARI,NE,47.0,2016-09-11,3082.0,3.0,7.0,pass,0.0,1.0,deep,left,,3.0,3.0,-7.0,closed,grass,SHOTGUN,"1 RB, 0 TE, 4 WR",6.0,"3 DL, 2 LB, 6 DB"
1811,11,2016_01_NE_ARI,ARI,NE,81.0,2016-09-11,2752.0,1.0,10.0,pass,0.0,0.0,short,left,,3.0,3.0,-10.0,closed,grass,SINGLEBACK,"1 RB, 2 TE, 2 WR",7.0,"4 DL, 3 LB, 4 DB"
1812,12,2016_01_NE_ARI,ARI,NE,55.0,2016-09-11,2708.0,1.0,10.0,pass,0.0,1.0,,,,3.0,3.0,-10.0,closed,grass,SHOTGUN,"2 RB, 0 TE, 3 WR",7.0,"4 DL, 2 LB, 5 DB"
1814,13,2016_01_NE_ARI,ARI,NE,58.0,2016-09-11,2700.0,2.0,13.0,pass,0.0,1.0,short,left,,3.0,3.0,-10.0,closed,grass,SHOTGUN,"2 RB, 0 TE, 3 WR",7.0,"4 DL, 2 LB, 5 DB"
1815,14,2016_01_NE_ARI,ARI,NE,50.0,2016-09-11,2662.0,3.0,5.0,pass,0.0,1.0,short,left,,3.0,3.0,-10.0,closed,grass,SHOTGUN,"1 RB, 0 TE, 4 WR",6.0,"4 DL, 2 LB, 5 DB"
1816,15,2016_01_NE_ARI,ARI,NE,39.0,2016-09-11,2638.0,1.0,10.0,run,0.0,0.0,,,middle,3.0,3.0,-10.0,closed,grass,I_FORM,"1 RB, 2 TE, 2 WR",8.0,"4 DL, 3 LB, 4 DB"
1817,16,2016_01_NE_ARI,ARI,NE,38.0,2016-09-11,2599.0,2.0,9.0,run,0.0,0.0,,,right,3.0,3.0,-10.0,closed,grass,SINGLEBACK,"1 RB, 1 TE, 3 WR",6.0,"4 DL, 2 LB, 5 DB"
1818,17,2016_01_NE_ARI,ARI,NE,31.0,2016-09-11,2560.0,3.0,2.0,pass,0.0,1.0,,,,3.0,3.0,-10.0,closed,grass,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,"4 DL, 2 LB, 5 DB"
1828,18,2016_01_NE_ARI,ARI,NE,54.0,2016-09-11,2426.0,1.0,10.0,run,0.0,0.0,,,middle,3.0,3.0,-10.0,closed,grass,SINGLEBACK,"1 RB, 1 TE, 3 WR",6.0,"3 DL, 3 LB, 5 DB"
1829,19,2016_01_NE_ARI,ARI,NE,48.0,2016-09-11,2387.0,2.0,4.0,pass,0.0,1.0,short,right,,3.0,3.0,-10.0,closed,grass,SHOTGUN,"1 RB, 2 TE, 2 WR",8.0,"3 DL, 3 LB, 5 DB"
1830,20,2016_01_NE_ARI,ARI,NE,37.0,2016-09-11,2361.0,1.0,10.0,run,0.0,0.0,,,middle,3.0,3.0,-10.0,closed,grass,SINGLEBACK,"1 RB, 2 TE, 2 WR",8.0,"3 DL, 3 LB, 5 DB"
1831,21,2016_01_NE_ARI,ARI,NE,29.0,2016-09-11,2323.0,2.0,2.0,run,0.0,0.0,,,right,3.0,3.0,-10.0,closed,grass,I_FORM,"1 RB, 2 TE, 2 WR",8.0,"3 DL, 3 LB, 5 DB"
1832,22,2016_01_NE_ARI,ARI,NE,26.0,2016-09-11,2287.0,1.0,10.0,run,0.0,0.0,,,middle,3.0,3.0,-10.0,closed,grass,SINGLEBACK,"1 RB, 1 TE, 3 WR",6.0,"3 DL, 3 LB, 5 DB"
1833,23,2016_01_NE_ARI,ARI,NE,23.0,2016-09-11,2241.0,2.0,7.0,pass,0.0,0.0,short,right,,3.0,3.0,-10.0,closed,grass,SINGLEBACK,"1 RB, 1 TE, 3 WR",6.0,"3 DL, 3 LB, 5 DB"
1834,24,2016_01_NE_ARI,ARI,NE,17.0,2016-09-11,2207.0,3.0,1.0,run,0.0,0.0,,,middle,3.0,3.0,-10.0,closed,grass,SINGLEBACK,"1 RB, 3 TE, 1 WR",8.0,"5 DL, 2 LB, 4 DB"
1835,25,2016_01_NE_ARI,ARI,NE,15.0,2016-09-11,2175.0,1.0,10.0,pass,0.0,1.0,short,middle,,3.0,3.0,-10.0,closed,grass,EMPTY,"2 RB, 1 TE, 2 WR",5.0,"3 DL, 3 LB, 5 DB"
1836,26,2016_01_NE_ARI,ARI,NE,6.0,2016-09-11,2136.0,2.0,1.0,run,0.0,0.0,,,middle,3.0,3.0,-10.0,closed,grass,SINGLEBACK,"1 RB, 2 TE, 2 WR",8.0,"4 DL, 3 LB, 4 DB"
1837,27,2016_01_NE_ARI,ARI,NE,6.0,2016-09-11,2095.0,3.0,1.0,run,0.0,0.0,,,middle,3.0,3.0,-10.0,closed,grass,SINGLEBACK,"1 RB, 3 TE, 1 WR",9.0,"5 DL, 2 LB, 4 DB"
1838,28,2016_01_NE_ARI,ARI,NE,3.0,2016-09-11,2050.0,1.0,3.0,pass,0.0,1.0,short,left,,3.0,3.0,-10.0,closed,grass,PISTOL,"1 RB, 1 TE, 3 WR",8.0,"4 DL, 2 LB, 5 DB"
1848,29,2016_01_NE_ARI,ARI,NE,62.0,2016-09-11,1910.0,1.0,10.0,pass,0.0,1.0,deep,left,,3.0,3.0,-3.0,closed,grass,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,"3 DL, 2 LB, 6 DB"
1849,30,2016_01_NE_ARI,ARI,NE,62.0,2016-09-11,1905.0,2.0,10.0,pass,0.0,1.0,deep,right,,3.0,3.0,-3.0,closed,grass,SHOTGUN,"1 RB, 0 TE, 4 WR",5.0,"3 DL, 2 LB, 6 DB"
1850,31,2016_01_NE_ARI,ARI,NE,62.0,2016-09-11,1899.0,3.0,10.0,pass,0.0,1.0,deep,right,,3.0,3.0,-3.0,closed,grass,SHOTGUN,"1 RB, 0 TE, 4 WR",5.0,"2 DL, 2 LB, 7 DB"
1861,32,2016_01_NE_ARI,ARI,NE,68.0,2016-09-11,1815.0,1.0,10.0,pass,0.0,1.0,,,,1.0,3.0,-3.0,closed,grass,SHOTGUN,"1 RB, 0 TE, 4 WR",5.0,"2 DL, 2 LB, 7 DB"
1876,33,2016_01_NE_ARI,ARI,NE,75.0,2016-09-11,1500.0,1.0,10.0,pass,0.0,0.0,short,right,,3.0,3.0,-10.0,closed,grass,EMPTY,"1 RB, 2 TE, 2 WR",7.0,"3 DL, 3 LB, 5 DB"
1877,34,2016_01_NE_ARI,ARI,NE,71.0,2016-09-11,1461.0,2.0,6.0,run,0.0,0.0,,,right,3.0,3.0,-10.0,closed,grass,I_FORM,"1 RB, 2 TE, 2 WR",8.0,"3 DL, 3 LB, 5 DB"
1878,35,2016_01_NE_ARI,ARI,NE,66.0,2016-09-11,1425.0,3.0,1.0,run,0.0,0.0,,,middle,3.0,3.0,-10.0,closed,grass,SINGLEBACK,"1 RB, 2 TE, 2 WR",8.0,"3 DL, 3 LB, 5 DB"
1879,36,2016_01_NE_ARI,ARI,NE,65.0,2016-09-11,1378.0,1.0,10.0,run,0.0,0.0,,,,3.0,3.0,-10.0,closed,grass,SINGLEBACK,"1 RB, 2 TE, 2 WR",6.0,"3 DL, 3 LB, 5 DB"
1880,37,2016_01_NE_ARI,ARI,NE,67.0,2016-09-11,1339.0,2.0,12.0,pass,0.0,1.0,deep,middle,,3.0,3.0,-10.0,closed,grass,EMPTY,"1 RB, 1 TE, 3 WR",6.0,"3 DL, 3 LB, 5 DB"
1881,38,2016_01_NE_ARI,ARI,NE,67.0,2016-09-11,1334.0,3.0,12.0,pass,0.0,1.0,short,middle,,3.0,3.0,-10.0,closed,grass,SHOTGUN,"1 RB, 0 TE, 4 WR",5.0,"2 DL, 3 LB, 6 DB"
1886,39,2016_01_NE_ARI,ARI,NE,33.0,2016-09-11,1280.0,1.0,10.0,pass,0.0,0.0,short,right,,3.0,3.0,-10.0,closed,grass,SINGLEBACK,"1 RB, 2 TE, 2 WR",7.0,"4 DL, 2 LB, 5 DB"
1887,40,2016_01_NE_ARI,ARI,NE,18.0,2016-09-11,1246.0,1.0,10.0,pass,0.0,1.0,deep,right,,3.0,3.0,-10.0,closed,grass,SHOTGUN,"1 RB, 2 TE, 2 WR",8.0,"4 DL, 2 LB, 5 DB"
1888,41,2016_01_NE_ARI,ARI,NE,18.0,2016-09-11,1241.0,2.0,10.0,pass,0.0,1.0,short,right,,3.0,3.0,-10.0,closed,grass,SHOTGUN,"2 RB, 0 TE, 3 WR",7.0,"4 DL, 2 LB, 5 DB"
1889,42,2016_01_NE_ARI,ARI,NE,4.0,2016-09-11,1198.0,1.0,4.0,run,0.0,0.0,,,middle,3.0,3.0,-10.0,closed,grass,SINGLEBACK,"1 RB, 1 TE, 3 WR",7.0,"4 DL, 2 LB, 5 DB"
1890,43,2016_01_NE_ARI,ARI,NE,1.0,2016-09-11,1173.0,2.0,1.0,run,1.0,0.0,,,middle,3.0,3.0,-10.0,closed,grass,SINGLEBACK,"1 RB, 1 TE, 3 WR",10.0,"6 DL, 2 LB, 3 DB"
1912,44,2016_01_NE_ARI,ARI,NE,79.0,2016-09-11,749.0,1.0,10.0,pass,0.0,1.0,short,left,,3.0,3.0,-6.0,closed,grass,SHOTGUN,"1 RB, 2 TE, 2 WR",6.0,"3 DL, 3 LB, 5 DB"
1913,45,2016_01_NE_ARI,ARI,NE,74.0,2016-09-11,709.0,2.0,5.0,pass,0.0,1.0,short,left,,3.0,3.0,-6.0,closed,grass,SHOTGUN,"2 RB, 0 TE, 3 WR",6.0,"3 DL, 3 LB, 5 DB"
1915,46,2016_01_NE_ARI,ARI,NE,57.0,2016-09-11,668.0,1.0,10.0,run,0.0,0.0,,,middle,3.0,3.0,-6.0,closed,grass,SINGLEBACK,"1 RB, 2 TE, 2 WR",7.0,"3 DL, 3 LB, 5 DB"
1917,47,2016_01_NE_ARI,ARI,NE,12.0,2016-09-11,618.0,1.0,10.0,pass,0.0,1.0,short,middle,,2.0,3.0,-6.0,closed,grass,EMPTY,"1 RB, 1 TE, 3 WR",6.0,"3 DL, 3 LB, 5 DB"
1918,48,2016_01_NE_ARI,ARI,NE,12.0,2016-09-11,613.0,2.0,10.0,pass,0.0,0.0,short,right,,2.0,3.0,-6.0,closed,grass,SINGLEBACK,"1 RB, 1 TE, 3 WR",7.0,"3 DL, 3 LB, 5 DB"
1919,49,2016_01_NE_ARI,ARI,NE,12.0,2016-09-11,608.0,3.0,10.0,pass,0.0,1.0,short,left,,2.0,3.0,-6.0,closed,grass,EMPTY,"1 RB, 0 TE, 4 WR",4.0,"2 DL, 2 LB, 7 DB"
1920,50,2016_01_NE_ARI,ARI,NE,1.0,2016-09-11,591.0,1.0,1.0,pass,0.0,1.0,short,left,,2.0,3.0,-6.0,closed,grass,SHOTGUN,"1 RB, 1 TE, 3 WR",8.0,"4 DL, 2 LB, 5 DB"
1941,51,2016_01_NE_ARI,ARI,NE,92.0,2016-09-11,218.0,1.0,10.0,pass,0.0,1.0,short,right,,1.0,3.0,-2.0,closed,grass,EMPTY,"1 RB, 0 TE, 4 WR",5.0,"3 DL, 2 LB, 6 DB"
1942,52,2016_01_NE_ARI,ARI,NE,84.0,2016-09-11,195.0,2.0,2.0,pass,1.0,1.0,short,middle,,1.0,3.0,-2.0,closed,grass,SHOTGUN,"1 RB, 0 TE, 4 WR",6.0,"3 DL, 2 LB, 6 DB"
1943,53,2016_01_NE_ARI,ARI,NE,63.0,2016-09-11,167.0,1.0,10.0,pass,0.0,1.0,short,left,,1.0,3.0,-2.0,closed,grass,SHOTGUN,"1 RB, 0 TE, 4 WR",5.0,"3 DL, 2 LB, 6 DB"
1944,54,2016_01_NE_ARI,ARI,NE,63.0,2016-09-11,162.0,2.0,10.0,pass,0.0,1.0,short,right,,1.0,3.0,-2.0,closed,grass,,,,
1945,55,2016_01_NE_ARI,ARI,NE,48.0,2016-09-11,135.0,1.0,10.0,pass,1.0,1.0,short,middle,,1.0,3.0,-2.0,closed,grass,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,"3 DL, 2 LB, 6 DB"
1946,56,2016_01_NE_ARI,ARI,NE,48.0,2016-09-11,131.0,2.0,10.0,pass,0.0,1.0,short,right,,1.0,3.0,-2.0,closed,grass,SHOTGUN,"1 RB, 1 TE, 3 WR",5.0,"2 DL, 3 LB, 6 DB"
1947,57,2016_01_NE_ARI,ARI,NE,44.0,2016-09-11,126.0,3.0,6.0,pass,0.0,1.0,short,right,,1.0,3.0,-2.0,closed,grass,EMPTY,"1 RB, 0 TE, 4 WR",5.0,"2 DL, 2 LB, 7 DB"
1949,58,2016_01_NE_ARI,ARI,NE,34.0,2016-09-11,120.0,1.0,10.0,run,0.0,1.0,,,right,1.0,3.0,-2.0,closed,grass,SHOTGUN,"1 RB, 1 TE, 3 WR",7.0,"3 DL, 3 LB, 5 DB"
1952,59,2016_01_NE_ARI,ARI,NE,43.0,2016-09-11,111.0,2.0,19.0,pass,0.0,1.0,short,right,,1.0,2.0,-2.0,closed,grass,SHOTGUN,"2 RB, 0 TE, 3 WR",7.0,"4 DL, 2 LB, 5 DB"
1954,60,2016_01_NE_ARI,ARI,NE,47.0,2016-09-11,70.0,3.0,23.0,pass,0.0,1.0,deep,middle,,1.0,1.0,-2.0,closed,grass,SHOTGUN,"1 RB, 0 TE, 4 WR",5.0,"2 DL, 2 LB, 7 DB"
5499,1,2016_02_TB_ARI,ARI,TB,75.0,2016-09-18,3600.0,1.0,10.0,run,0.0,0.0,,,right,3.0,3.0,0.0,closed,grass,SINGLEBACK,"1 RB, 1 TE, 3 WR",6.0,"4 DL, 2 LB, 5 DB"
5500,1,2016_02_TB_ARI,ARI,TB,71.0,2016-09-18,3574.0,2.0,6.0,pass,1.0,1.0,short,right,,3.0,3.0,0.0,closed,grass,EMPTY,"1 RB, 1 TE, 3 WR",6.0,"4 DL, 2 LB, 5 DB"
5501,3,2016_02_TB_ARI,ARI,TB,64.0,2016-09-18,3546.0,1.0,10.0,run,1.0,0.0,,,left,3.0,3.0,0.0,closed,grass,SINGLEBACK,"1 RB, 1 TE, 3 WR",6.0,"4 DL, 2 LB, 5 DB"
5502,4,2016_02_TB_ARI,ARI,TB,64.0,2016-09-18,3512.0,2.0,10.0,pass,0.0,0.0,short,left,,3.0,3.0,0.0,closed,grass,SINGLEBACK,"1 RB, 1 TE, 3 WR",6.0,"4 DL, 2 LB, 5 DB"
5503,5,2016_02_TB_ARI,ARI,TB,64.0,2016-09-18,3506.0,3.0,10.0,pass,0.0,1.0,deep,left,,3.0,3.0,0.0,closed,grass,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,"4 DL, 2 LB, 5 DB"
5512,6,2016_02_TB_ARI,ARI,TB,75.0,2016-09-18,3328.0,1.0,10.0,pass,0.0,0.0,deep,left,,3.0,3.0,0.0,closed,grass,SINGLEBACK,"1 RB, 1 TE, 3 WR",6.0,"4 DL, 2 LB, 5 DB"
5513,7,2016_02_TB_ARI,ARI,TB,75.0,2016-09-18,3320.0,2.0,10.0,run,0.0,0.0,,,left,3.0,3.0,0.0,closed,grass,SINGLEBACK,"1 RB, 1 TE, 3 WR",6.0,"4 DL, 2 LB, 5 DB"
5514,8,2016_02_TB_ARI,ARI,TB,65.0,2016-09-18,3284.0,1.0,10.0,pass,0.0,0.0,deep,right,,3.0,3.0,0.0,closed,grass,SINGLEBACK,"1 RB, 1 TE, 3 WR",6.0,"4 DL, 2 LB, 5 DB"
5515,9,2016_02_TB_ARI,ARI,TB,65.0,2016-09-18,3278.0,2.0,10.0,run,0.0,0.0,,,right,3.0,3.0,0.0,closed,grass,SINGLEBACK,"1 RB, 1 TE, 3 WR",6.0,"4 DL, 2 LB, 5 DB"
5516,10,2016_02_TB_ARI,ARI,TB,57.0,2016-09-18,3244.0,3.0,2.0,pass,0.0,1.0,short,middle,,3.0,3.0,0.0,closed,grass,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,"4 DL, 2 LB, 5 DB"
5528,11,2016_02_TB_ARI,ARI,TB,67.0,2016-09-18,3006.0,1.0,10.0,run,0.0,0.0,,,middle,3.0,3.0,0.0,closed,grass,SINGLEBACK,"1 RB, 1 TE, 3 WR",6.0,"4 DL, 2 LB, 5 DB"
5529,12,2016_02_TB_ARI,ARI,TB,62.0,2016-09-18,2966.0,2.0,5.0,run,0.0,0.0,,,right,3.0,3.0,0.0,closed,grass,SINGLEBACK,"1 RB, 1 TE, 3 WR",7.0,"4 DL, 2 LB, 5 DB"
5530,13,2016_02_TB_ARI,ARI,TB,61.0,2016-09-18,2929.0,3.0,4.0,pass,0.0,1.0,short,middle,,3.0,3.0,0.0,closed,grass,SHOTGUN,"2 RB, 0 TE, 3 WR",5.0,"4 DL, 2 LB, 5 DB"
5531,14,2016_02_TB_ARI,ARI,TB,52.0,2016-09-18,2888.0,1.0,10.0,run,0.0,0.0,,,middle,3.0,3.0,0.0,closed,grass,SINGLEBACK,"1 RB, 1 TE, 3 WR",6.0,"4 DL, 2 LB, 5 DB"
5532,15,2016_02_TB_ARI,ARI,TB,52.0,2016-09-18,2852.0,2.0,10.0,pass,0.0,0.0,deep,left,,3.0,3.0,0.0,closed,grass,SINGLEBACK,"1 RB, 1 TE, 3 WR",7.0,"4 DL, 2 LB, 5 DB"
5533,16,2016_02_TB_ARI,ARI,TB,27.0,2016-09-18,2825.0,1.0,10.0,run,1.0,0.0,,,middle,3.0,3.0,0.0,closed,grass,SINGLEBACK,"1 RB, 1 TE, 3 WR",6.0,"4 DL, 2 LB, 5 DB"
5534,17,2016_02_TB_ARI,ARI,TB,26.0,2016-09-18,2787.0,2.0,9.0,pass,0.0,1.0,short,left,,3.0,3.0,0.0,closed,grass,EMPTY,"1 RB, 1 TE, 3 WR",6.0,"4 DL, 2 LB, 5 DB"
5535,18,2016_02_TB_ARI,ARI,TB,26.0,2016-09-18,2782.0,3.0,9.0,pass,0.0,1.0,short,right,,3.0,3.0,0.0,closed,grass,EMPTY,"1 RB, 1 TE, 3 WR",6.0,"4 DL, 2 LB, 5 DB"
5536,19,2016_02_TB_ARI,ARI,TB,15.0,2016-09-18,2747.0,1.0,10.0,run,0.0,0.0,,,middle,3.0,3.0,0.0,closed,grass,SINGLEBACK,"1 RB, 2 TE, 2 WR",8.0,"4 DL, 3 LB, 4 DB"
5537,20,2016_02_TB_ARI,ARI,TB,15.0,2016-09-18,2708.0,2.0,10.0,pass,0.0,0.0,short,left,,3.0,3.0,0.0,closed,grass,SINGLEBACK,"1 RB, 1 TE, 3 WR",6.0,"4 DL, 2 LB, 5 DB"
5540,21,2016_02_TB_ARI,ARI,TB,4.0,2016-09-18,2699.0,1.0,4.0,pass,0.0,0.0,short,middle,,3.0,3.0,0.0,closed,grass,SINGLEBACK,"1 RB, 1 TE, 3 WR",7.0,"4 DL, 2 LB, 5 DB"
5546,22,2016_02_TB_ARI,ARI,TB,19.0,2016-09-18,2645.0,1.0,10.0,run,0.0,0.0,,,left,3.0,3.0,7.0,closed,grass,SINGLEBACK,"1 RB, 2 TE, 2 WR",6.0,"4 DL, 3 LB, 4 DB"
5547,23,2016_02_TB_ARI,ARI,TB,10.0,2016-09-18,2605.0,2.0,1.0,run,0.0,0.0,,,middle,3.0,3.0,7.0,closed,grass,SINGLEBACK,"1 RB, 2 TE, 2 WR",7.0,"4 DL, 3 LB, 4 DB"
5548,24,2016_02_TB_ARI,ARI,TB,9.0,2016-09-18,2565.0,1.0,9.0,pass,0.0,1.0,short,left,,3.0,3.0,7.0,closed,grass,SHOTGUN,"1 RB, 2 TE, 2 WR",6.0,"4 DL, 3 LB, 4 DB"
5549,25,2016_02_TB_ARI,ARI,TB,9.0,2016-09-18,2560.0,2.0,9.0,run,0.0,0.0,,,left,3.0,3.0,7.0,closed,grass,I_FORM,"1 RB, 1 TE, 3 WR",6.0,"4 DL, 2 LB, 5 DB"
5550,26,2016_02_TB_ARI,ARI,TB,5.0,2016-09-18,2513.0,3.0,5.0,pass,0.0,0.0,short,left,,3.0,3.0,7.0,closed,grass,EMPTY,"1 RB, 0 TE, 4 WR",6.0,"4 DL, 2 LB, 5 DB"
5564,27,2016_02_TB_ARI,ARI,TB,91.0,2016-09-18,2251.0,1.0,10.0,run,0.0,0.0,,,left,3.0,3.0,10.0,closed,grass,SINGLEBACK,"1 RB, 2 TE, 2 WR",8.0,"4 DL, 3 LB, 4 DB"
5565,28,2016_02_TB_ARI,ARI,TB,88.0,2016-09-18,2215.0,2.0,7.0,run,0.0,0.0,,,middle,3.0,3.0,10.0,closed,grass,SINGLEBACK,"1 RB, 2 TE, 2 WR",6.0,"4 DL, 3 LB, 4 DB"
5566,29,2016_02_TB_ARI,ARI,TB,86.0,2016-09-18,2172.0,3.0,5.0,pass,0.0,1.0,short,right,,3.0,3.0,10.0,closed,grass,EMPTY,"1 RB, 1 TE, 3 WR",5.0,"4 DL, 2 LB, 5 DB"
5573,30,2016_02_TB_ARI,ARI,TB,68.0,2016-09-18,1986.0,1.0,10.0,pass,0.0,0.0,deep,right,,2.0,3.0,10.0,closed,grass,SINGLEBACK,"1 RB, 2 TE, 2 WR",6.0,"4 DL, 3 LB, 4 DB"
5574,31,2016_02_TB_ARI,ARI,TB,68.0,2016-09-18,1980.0,2.0,10.0,pass,0.0,0.0,short,right,,2.0,3.0,10.0,closed,grass,SINGLEBACK,"1 RB, 1 TE, 3 WR",7.0,"4 DL, 2 LB, 5 DB"
5575,32,2016_02_TB_ARI,ARI,TB,68.0,2016-09-18,1974.0,3.0,10.0,pass,0.0,1.0,deep,right,,2.0,3.0,10.0,closed,grass,SHOTGUN,"1 RB, 0 TE, 4 WR",5.0,"4 DL, 1 LB, 6 DB"
5576,33,2016_02_TB_ARI,ARI,TB,41.0,2016-09-18,1946.0,1.0,10.0,pass,0.0,0.0,short,left,,2.0,3.0,10.0,closed,grass,SINGLEBACK,"1 RB, 1 TE, 3 WR",6.0,"4 DL, 2 LB, 5 DB"
5578,34,2016_02_TB_ARI,ARI,TB,25.0,2016-09-18,1920.0,1.0,10.0,pass,0.0,0.0,deep,right,,2.0,3.0,10.0,closed,grass,EMPTY,"1 RB, 2 TE, 2 WR",6.0,"4 DL, 3 LB, 4 DB"
5579,35,2016_02_TB_ARI,ARI,TB,1.0,2016-09-18,1904.0,1.0,1.0,pass,0.0,1.0,short,right,,2.0,3.0,10.0,closed,grass,PISTOL,"1 RB, 1 TE, 3 WR",7.0,"4 DL, 2 LB, 5 DB"
5580,36,2016_02_TB_ARI,ARI,TB,1.0,2016-09-18,1900.0,2.0,1.0,pass,0.0,0.0,short,right,,2.0,3.0,10.0,closed,grass,SINGLEBACK,"1 RB, 1 TE, 3 WR",8.0,"4 DL, 2 LB, 5 DB"
5581,37,2016_02_TB_ARI,ARI,TB,1.0,2016-09-18,1895.0,3.0,1.0,pass,0.0,1.0,short,middle,,2.0,3.0,10.0,closed,grass,SHOTGUN,"1 RB, 1 TE, 3 WR",7.0,"4 DL, 2 LB, 5 DB"
5589,38,2016_02_TB_ARI,ARI,TB,84.0,2016-09-18,1859.0,1.0,20.0,run,0.0,1.0,,,middle,2.0,3.0,17.0,closed,grass,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,"4 DL, 2 LB, 5 DB"
5590,39,2016_02_TB_ARI,ARI,TB,74.0,2016-09-18,1840.0,2.0,10.0,pass,1.0,1.0,short,left,,2.0,3.0,17.0,closed,grass,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,"4 DL, 2 LB, 5 DB"
5591,40,2016_02_TB_ARI,ARI,TB,60.0,2016-09-18,1835.0,1.0,10.0,pass,0.0,1.0,short,right,,2.0,3.0,17.0,closed,grass,SINGLEBACK,"1 RB, 1 TE, 3 WR",6.0,"4 DL, 2 LB, 5 DB"
5593,41,2016_02_TB_ARI,ARI,TB,51.0,2016-09-18,1826.0,2.0,1.0,pass,0.0,1.0,deep,left,,1.0,3.0,17.0,closed,grass,SHOTGUN,"1 RB, 0 TE, 4 WR",5.0,"4 DL, 2 LB, 5 DB"
5616,42,2016_02_TB_ARI,ARI,TB,75.0,2016-09-18,1501.0,1.0,10.0,pass,0.0,0.0,short,right,,3.0,3.0,17.0,closed,grass,SINGLEBACK,"1 RB, 1 TE, 3 WR",6.0,"4 DL, 2 LB, 5 DB"
5617,43,2016_02_TB_ARI,ARI,TB,17.0,2016-09-18,1467.0,1.0,10.0,run,0.0,0.0,,,left,3.0,3.0,17.0,closed,grass,SINGLEBACK,"1 RB, 1 TE, 3 WR",6.0,"4 DL, 2 LB, 5 DB"
5618,44,2016_02_TB_ARI,ARI,TB,18.0,2016-09-18,1426.0,2.0,11.0,pass,0.0,0.0,deep,right,,3.0,3.0,17.0,closed,grass,EMPTY,"1 RB, 2 TE, 2 WR",6.0,"4 DL, 3 LB, 4 DB"
5619,45,2016_02_TB_ARI,ARI,TB,18.0,2016-09-18,1420.0,3.0,11.0,pass,0.0,1.0,,,,3.0,3.0,17.0,closed,grass,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,"4 DL, 2 LB, 5 DB"
5639,46,2016_02_TB_ARI,ARI,TB,65.0,2016-09-18,1018.0,1.0,10.0,run,0.0,0.0,,,right,3.0,3.0,26.0,closed,grass,SINGLEBACK,"1 RB, 2 TE, 2 WR",7.0,"4 DL, 3 LB, 4 DB"
5640,47,2016_02_TB_ARI,ARI,TB,63.0,2016-09-18,980.0,2.0,8.0,run,0.0,0.0,,,left,3.0,3.0,26.0,closed,grass,SINGLEBACK,"1 RB, 1 TE, 3 WR",6.0,"4 DL, 2 LB, 5 DB"
